word_hex,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,n_significant_functions,all_significant_functions
0x28A2,2,6849,625.1,11.0,6849,703,1871,Chromatin,2.92,2.61092791396319e-17,73,5,Chromatin(2.92x); Cytoskeleton(2.83x); DNA repair(1.84x); RNA processing(1.69x); Cell cycle(1.64x)
0x0690,2,99,9.0,11.0,99,23,47,Unclassified,0,1.0,0,0,
0x7DF7,2,3819,347.5,11.0,3819,350,824,Cytoskeleton,3.62,3.1479788709697765e-07,21,5,Cytoskeleton(3.62x); Chromatin(3.46x); RNA processing(2.37x); Nuc acid bind(1.93x); Cell adhesion(1.82x)
0x8A18,2,921,83.6,11.0,921,184,388,Chromatin,2.29,0.002346295115426517,15,3,Chromatin(2.29x); DNA repair(2.19x); Transcription(1.58x)
0xCA20,2,472,43.0,11.0,472,47,131,Cytoskeleton,5.13,0.007475735538494102,4,2,Cytoskeleton(5.13x); GTPase(3.35x)
0x0825,2,565,51.4,11.0,565,70,193,Unclassified,0,1.0,0,0,
0x07D8,2,193,17.6,10.9,193,32,66,Unclassified,0,1.0,0,0,
0x8825,2,686,63.2,10.9,686,95,250,Cytoskeleton,7.62,4.879777029780324e-08,12,2,Cytoskeleton(7.62x); GTPase(2.6x)
0xF4D3,2,117,10.7,10.9,117,15,57,Unclassified,0,1.0,0,0,
0x3693,2,113,10.4,10.9,113,22,43,Cell adhesion,7.23,2.9200168896398344e-05,7,1,Cell adhesion(7.23x)
0x7693,2,206,19.0,10.8,206,37,77,Cell adhesion,3.69,0.00510717388994422,6,1,Cell adhesion(3.69x)
0x9429,2,156,14.5,10.8,156,20,50,Unclassified,0,1.0,0,0,
0x365C,2,328,30.5,10.8,328,27,85,Unclassified,0,1.0,0,0,
0x7427,2,523,48.6,10.8,523,62,158,RNA processing,3.82,0.0010671779357226412,8,2,RNA processing(3.82x); Nuc acid bind(2.44x)
0x756F,2,525,48.4,10.8,525,81,211,Transcription,1.86,0.00018861320868963398,31,1,Transcription(1.86x)
0x0A2E,2,266,24.7,10.8,266,36,89,Cytoskeleton,6.7,0.0028422762836261438,4,2,Cytoskeleton(6.7x); RNA processing(5.76x)
0xF427,2,150,13.8,10.8,150,19,53,Cytoskeleton,15.87,1.1391162017196471e-05,5,1,Cytoskeleton(15.87x)
0x856E,2,214,20.0,10.7,214,20,56,Unclassified,0,1.0,0,0,
0x8791,2,68,6.4,10.7,68,14,27,Cytoskeleton,21.54,2.0978423728262743e-06,5,3,Cytoskeleton(21.54x); Structural(18.54x); GTPase(9.64x)
0x77D3,2,511,47.9,10.7,511,59,131,Cytoskeleton,11.24,2.6596345600573665e-09,11,1,Cytoskeleton(11.24x)
0x6F7D,2,1359,127.8,10.6,1359,159,353,Chromatin,4.25,1.7349683876568913e-09,24,4,Chromatin(4.25x); Cell adhesion(2.14x); Nuc acid bind(2.09x); Transcription(1.59x)
0x072C,2,94,8.8,10.6,94,16,40,Transcription,2.43,0.00837540827888861,8,1,Transcription(2.43x)
0xE56F,2,126,11.9,10.6,126,23,51,Unclassified,0,1.0,0,0,
0x8823,2,169,15.9,10.6,169,16,57,Unclassified,0,1.0,0,0,
0x1C99,2,118,11.2,10.6,118,35,54,Transcription,4.44,3.094588797279826e-19,32,1,Transcription(4.44x)
0xE427,2,191,18.1,10.6,191,31,59,Unclassified,0,1.0,0,0,
0xF7D3,2,248,23.5,10.6,248,32,83,Cell adhesion,4.26,0.0023961456988294935,6,1,Cell adhesion(4.26x)
0xA69E,2,136,12.9,10.6,136,32,60,Nuc acid bind,4.41,6.959418715706737e-07,14,1,Nuc acid bind(4.41x)
0x3793,2,53,5.0,10.5,53,11,22,Kinase,6.06,0.0007362841669951211,5,1,Kinase(6.06x)
0x0A29,2,177,16.8,10.5,177,10,40,Unclassified,0,1.0,0,0,
0x365F,2,196,18.7,10.5,196,26,52,Chromatin,5.41,0.001962948791265161,5,1,Chromatin(5.41x)
0x056F,2,63,6.0,10.5,63,18,34,Nuc acid bind,3.92,0.0011030636290787757,7,1,Nuc acid bind(3.92x)
0xA72A,2,71,6.8,10.5,71,15,23,Unclassified,0,1.0,0,0,
0xB567,2,376,36.3,10.4,376,56,147,Unclassified,0,1.0,0,0,
0x779B,2,180,17.2,10.4,180,17,61,Unclassified,0,1.0,0,0,
0xB72C,2,189,18.2,10.4,189,35,67,Transcription,2.64,1.1196102967996498e-05,19,1,Transcription(2.64x)
0x745F,2,181,17.5,10.3,181,20,48,Unclassified,0,1.0,0,0,
0xD59D,2,4665,452.0,10.3,4665,712,1768,Cytoskeleton,1.78,0.0070923006675216215,21,1,Cytoskeleton(1.78x)
0x0A25,2,661,64.4,10.3,661,94,229,Cytoskeleton,4.49,0.0009297640088454595,7,2,Cytoskeleton(4.49x); Kinase(2.13x)
0x7563,2,403,39.0,10.3,403,70,169,Unclassified,0,1.0,0,0,
0xB727,2,157,15.3,10.3,157,24,51,Transcription,2.43,0.0012676157295056373,12,1,Transcription(2.43x)
0x4104,2,387,37.8,10.3,387,40,121,Cell adhesion,3.98,0.0016073807304987156,7,1,Cell adhesion(3.98x)
0xA61E,2,75,7.3,10.3,75,13,26,Unclassified,0,1.0,0,0,
0x0457,2,112,10.8,10.3,112,21,49,Unclassified,0,1.0,0,0,
0xCB26,2,51,4.9,10.3,51,16,29,Transcription,4.25,1.8762210220038054e-08,14,1,Transcription(4.25x)
0xC8DC,2,157,15.5,10.2,157,24,43,Transcription,2.43,0.0012676157295056373,12,1,Transcription(2.43x)
0x7797,2,946,92.3,10.2,946,134,288,RNA processing,6.42,5.521805005231427e-16,29,3,RNA processing(6.42x); Nuc acid bind(3.08x); Kinase(1.89x)
0x98B9,2,859,85.0,10.1,859,137,304,RNA processing,3.46,1.4425527239046951e-05,16,3,RNA processing(3.46x); Nuc acid bind(2.06x); Transcription(1.81x)
0x9882,2,1051,103.7,10.1,1051,186,496,Transcription,3.26,1.2580916761188739e-43,125,1,Transcription(3.26x)
0xDC8D,2,892,88.0,10.1,892,144,323,Unclassified,0,1.0,0,0,
0x082B,2,174,17.2,10.1,174,24,61,DNA repair,5.99,0.0012199748929357533,5,2,DNA repair(5.99x); Chromatin(5.86x)
0xF5D7,2,880,86.7,10.1,880,139,302,Transcription,1.57,0.0007121375585429851,45,1,Transcription(1.57x)
0x8B21,2,150,14.8,10.1,150,25,55,Kinase,5.87,6.566834083123154e-07,11,1,Kinase(5.87x)
0xC798,2,66,6.5,10.1,66,11,29,Kinase,8.49,3.2685228469318898e-06,7,1,Kinase(8.49x)
0x37D3,2,198,19.6,10.1,198,31,71,Transcription,2.19,0.0017803729569037994,14,1,Transcription(2.19x)
0x82F5,2,616,60.8,10.1,616,117,321,Transcription,4.19,4.478874139398815e-53,101,1,Transcription(4.19x)
0x8A29,2,373,37.3,10.0,373,56,147,Chromatin,3.52,0.0035095138462373156,7,2,Chromatin(3.52x); Nuc acid bind(2.16x)
0xD5B1,2,681,68.3,10.0,681,97,248,Ubiquitin,4.04,3.6928146313001756e-06,15,1,Ubiquitin(4.04x)
0x7627,2,947,95.1,10.0,947,102,261,Chromatin,4.69,9.744270235298616e-08,17,3,Chromatin(4.69x); Cytoskeleton(4.14x); Kinase(2.35x)
0x6CA1,2,404,40.3,10.0,404,39,130,Kinase,2.74,0.007353298260815281,8,1,Kinase(2.74x)
0x77DB,2,706,70.7,10.0,706,84,183,Chromatin,3.35,0.0007573726737347542,10,2,Chromatin(3.35x); Transcription(2.08x)
0x761F,2,220,22.1,10.0,220,26,73,Unclassified,0,1.0,0,0,
0xA727,2,142,14.2,10.0,142,25,49,Cytoskeleton,7.24,0.007879807675763583,3,1,Cytoskeleton(7.24x)
0x942F,2,163,16.4,9.9,163,12,49,Transcription,2.83,0.004623100393764415,7,1,Transcription(2.83x)
0xA620,2,690,69.6,9.9,690,155,325,Transcription,3.82,5.059726927291187e-55,122,1,Transcription(3.82x)
0x0850,2,217,21.9,9.9,217,37,79,Unclassified,0,1.0,0,0,
0xA62A,2,167,16.8,9.9,167,23,54,Cell adhesion,6.92,4.039680027596228e-05,7,1,Cell adhesion(6.92x)
0xE65C,2,176,17.8,9.9,176,33,77,Transcription,3.53,1.6644156438655788e-10,24,1,Transcription(3.53x)
0xA42F,2,103,10.4,9.9,103,14,31,Unclassified,0,1.0,0,0,
0xB42B,2,100,10.1,9.9,100,19,52,Nuc acid bind,3.18,0.00820276253997537,6,1,Nuc acid bind(3.18x)
0xCB21,2,137,13.8,9.9,137,25,44,Transcription,2.72,0.00010457754856039336,14,1,Transcription(2.72x)
0xB420,2,308,31.6,9.8,308,40,114,Unclassified,0,1.0,0,0,
0x9E79,2,1378,140.2,9.8,1378,180,450,Cytoskeleton,3.35,0.0008177594072216254,10,4,Cytoskeleton(3.35x); RNA processing(3.29x); Chromatin(2.97x); Nuc acid bind(1.79x)
0x379E,2,90,9.2,9.8,90,12,31,Cytoskeleton,15.08,0.0008827570042968416,3,1,Cytoskeleton(15.08x)
0xF56A,2,131,13.4,9.8,131,19,47,Unclassified,0,1.0,0,0,
0xA56A,2,244,24.8,9.8,244,30,88,Chromatin,6.56,6.807415795477853e-05,7,2,Chromatin(6.56x); Transcription(2.27x)
0x0963,2,81,8.3,9.8,81,12,44,Unclassified,0,1.0,0,0,
0xA62E,2,251,25.6,9.8,251,56,118,Transcription,3.9,1.1978940387613285e-21,45,1,Transcription(3.9x)
0x5960,2,2064,211.8,9.7,2064,254,675,Cytoskeleton,3.32,8.215862096066153e-05,14,3,Cytoskeleton(3.32x); Chromatin(2.44x); Kinase(1.68x)
0x8A20,2,1437,148.6,9.7,1437,157,469,Cytoskeleton,4.99,1.9473685411847026e-06,13,3,Cytoskeleton(4.99x); Chromatin(3.4x); Cell cycle(2.52x)
0x87D8,2,232,23.8,9.7,232,46,98,Cell adhesion,3.46,0.0036784255062260207,7,2,Cell adhesion(3.46x); Kinase(2.9x)
0xF7DA,2,254,26.2,9.7,254,49,97,RNA processing,4.23,0.0011866012629346005,7,2,RNA processing(4.23x); Cell adhesion(3.25x)
0x7136,2,1254,129.0,9.7,1254,181,599,Transcription,4.29,2.134713233336855e-87,160,1,Transcription(4.29x)
0x77D7,2,1532,158.4,9.7,1532,207,459,Cytoskeleton,4.08,8.456502828161414e-06,14,3,Cytoskeleton(4.08x); Chromatin(2.45x); Transcription(2.2x)
0xC568,2,143,14.7,9.7,143,21,69,Unclassified,0,1.0,0,0,
0xCB1C,2,75,7.7,9.7,75,17,28,Transcription,2.57,0.0031688689493179815,9,1,Transcription(2.57x)
0xB423,2,74,7.6,9.7,74,14,29,Unclassified,0,1.0,0,0,
0xF653,2,136,14.0,9.7,136,23,44,Phosphatase,8.72,0.004661312715402776,3,1,Phosphatase(8.72x)
0x8967,2,367,37.8,9.7,367,40,115,Cell cycle,4.5,0.004752435788383456,5,1,Cell cycle(4.5x)
0x8811,2,92,9.6,9.6,92,20,53,Unclassified,0,1.0,0,0,
0x75DE,2,588,61.5,9.6,588,76,199,RNA processing,3.51,0.0009911993430302879,9,2,RNA processing(3.51x); Nuc acid bind(1.99x)
0x8A21,2,467,48.6,9.6,467,79,207,Cytoskeleton,5.34,0.00032407008909396715,7,1,Cytoskeleton(5.34x)
0xB72E,2,106,11.1,9.6,106,10,35,Unclassified,0,1.0,0,0,
0xF79F,2,85,8.8,9.6,85,18,39,Nuc acid bind,3.36,0.006117177383455694,6,1,Nuc acid bind(3.36x)
0x7560,2,1363,142.9,9.5,1363,173,439,Cytoskeleton,2.79,0.008111047220318303,8,3,Cytoskeleton(2.79x); Cell adhesion(2.23x); Chromatin(2.11x)
0x68A2,2,1779,188.0,9.5,1779,189,520,Cytoskeleton,3.83,7.040744377008026e-05,12,3,Cytoskeleton(3.83x); Cell cycle(2.67x); Chromatin(2.38x)
0x72CB,2,883,92.7,9.5,883,106,210,Chromatin,4.25,9.378753343390553e-07,16,2,Chromatin(4.25x); Transcription(2.7x)
0x8850,2,254,26.9,9.5,254,26,90,Kinase,4.62,6.949871960682242e-05,9,2,Kinase(4.62x); Cell adhesion(4.37x)
0x8A25,2,1359,142.6,9.5,1359,172,484,Cytoskeleton,3.51,0.000574373260581982,10,5,Cytoskeleton(3.51x); Structural(2.72x); Cell cycle(2.72x); Chromatin(2.62x); DNA repair(2.34x)
0x8A2E,2,516,54.6,9.5,516,57,162,Unclassified,0,1.0,0,0,
0x8A2B,2,451,47.7,9.5,451,62,160,Cytoskeleton,5.84,0.0005429317991475262,6,3,Cytoskeleton(5.84x); Protein folding(4.91x); RNA processing(3.35x)
0xB9E7,2,289,30.5,9.5,289,41,111,Cytoskeleton,8.83,5.29271873390049e-05,6,1,Cytoskeleton(8.83x)
0x6CAD,2,428,45.6,9.4,428,54,142,DNA repair,3.73,0.0025200284198115394,7,2,DNA repair(3.73x); Transcription(1.71x)
0xA729,2,66,7.0,9.4,66,11,24,Unclassified,0,1.0,0,0,
0x8B91,2,137,14.6,9.4,137,24,50,Unclassified,0,1.0,0,0,
0x7657,2,960,102.2,9.4,960,111,357,Immune,2.2,0.0031095954051155172,15,1,Immune(2.2x)
0x8A24,2,71,7.5,9.4,71,10,26,Unclassified,0,1.0,0,0,
0x745E,2,126,13.3,9.4,126,15,41,Unclassified,0,1.0,0,0,
0x0A28,2,1216,130.1,9.3,1216,160,462,Cytoskeleton,4.15,6.942703745642725e-05,11,3,Cytoskeleton(4.15x); Chromatin(3.69x); Structural(2.92x)
0x742F,2,255,27.4,9.3,255,31,67,Chromatin,6.35,8.527097611183634e-05,7,2,Chromatin(6.35x); Transcription(2.19x)
0xA28B,2,552,59.6,9.3,552,57,152,Cytoskeleton,8.46,4.017531109631214e-06,8,2,Cytoskeleton(8.46x); Chromatin(3.45x)
0x5B9B,2,221,23.9,9.3,221,25,78,Ion channel,3.68,0.004589291225646934,6,1,Ion channel(3.68x)
0xE423,2,80,8.6,9.3,80,13,38,Unclassified,0,1.0,0,0,
0xC5DA,2,68,7.3,9.3,68,22,40,Transcription,3.53,2.07720048129276e-07,16,1,Transcription(3.53x)
0x769B,2,248,26.6,9.3,248,43,78,Cell adhesion,5.29,1.2746686903646101e-05,10,1,Cell adhesion(5.29x)
0xA611,2,94,10.1,9.3,94,11,24,Unclassified,0,1.0,0,0,
0x342A,2,101,10.8,9.3,101,10,38,Structural,15.57,0.000764820773920954,3,1,Structural(15.57x)
0xE625,2,529,57.5,9.2,529,70,219,Unclassified,0,1.0,0,0,
0x8820,2,607,65.8,9.2,607,92,235,Cytoskeleton,5.24,0.00013832959935581554,8,2,Cytoskeleton(5.24x); Chromatin(4.89x)
0x2CB1,2,215,23.4,9.2,215,29,65,Chromatin,5.82,0.0004602181494200488,6,2,Chromatin(5.82x); Transcription(2.01x)
0x1691,2,125,13.6,9.2,125,23,48,Ion channel,4.0,0.002924665474389392,6,1,Ion channel(4.0x)
0xA429,2,84,9.2,9.2,84,14,38,Cell adhesion,6.49,0.0026013430519656274,4,1,Cell adhesion(6.49x)
0xC963,2,68,7.4,9.2,68,12,32,Unclassified,0,1.0,0,0,
0x8457,2,129,14.0,9.2,129,22,46,DNA repair,5.23,0.006411456632994082,4,1,DNA repair(5.23x)
0x0B98,2,168,18.3,9.2,168,25,63,Cytoskeleton,9.65,0.0007032918982012343,4,1,Cytoskeleton(9.65x)
0xCB2B,2,123,13.6,9.1,123,26,41,Transcription,2.61,0.00018378663548955173,14,1,Transcription(2.61x)
0xC825,2,255,27.9,9.1,255,33,110,DNA repair,4.36,0.005272477692394927,5,1,DNA repair(4.36x)
0xA288,2,815,89.4,9.1,815,118,325,Cell cycle,3.66,0.00010429731670921442,12,2,Cell cycle(3.66x); Cytoskeleton(3.58x)
0x15B1,2,314,34.7,9.1,314,44,122,Kinase,3.03,0.0012593276081519207,10,1,Kinase(3.03x)
0xF657,2,347,38.3,9.1,347,44,111,Cell adhesion,4.65,0.00010220411215596389,9,2,Cell adhesion(4.65x); Transcription(1.99x)
0x1371,2,346,37.9,9.1,346,48,151,Unclassified,0,1.0,0,0,
0x18A1,2,716,79.2,9.0,716,121,295,Cell cycle,2.97,0.0019671441650139752,10,2,Cell cycle(2.97x); Kinase(1.98x)
0xF5DE,2,154,17.2,9.0,154,18,53,Unclassified,0,1.0,0,0,
0x756E,2,446,49.6,9.0,446,46,144,Unclassified,0,1.0,0,0,
0x5CB2,2,442,49.3,9.0,442,74,153,Transcription,2.1,8.315332031639119e-06,32,1,Transcription(2.1x)
0xF56B,2,128,14.3,9.0,128,22,52,Unclassified,0,1.0,0,0,
0x77DE,2,283,31.4,9.0,283,35,85,Kinase,3.43,0.0008517881706076253,9,1,Kinase(3.43x)
0x882B,2,191,21.1,9.0,191,25,62,Cytoskeleton,7.24,0.007879807675763583,3,2,Cytoskeleton(7.24x); Nuc acid bind(2.82x)
0xB650,2,322,36.3,8.9,322,66,149,Cell adhesion,3.44,0.0005667014612660225,10,2,Cell adhesion(3.44x); Kinase(2.83x)
0xE611,2,78,8.7,8.9,78,17,26,GTPase,5.29,0.005787776770146775,4,1,GTPase(5.29x)
0xD58D,2,1974,222.9,8.9,1974,310,816,Cell adhesion,1.69,0.009907435155987715,23,1,Cell adhesion(1.69x)
0x0A50,2,245,27.4,8.9,245,29,91,Apoptosis,4.66,0.009988068047325823,4,1,Apoptosis(4.66x)
0xE620,2,536,59.9,8.9,536,58,146,RNA processing,3.58,0.0032062605860858095,7,1,RNA processing(3.58x)
0x77D4,2,68,7.6,8.9,68,11,26,Unclassified,0,1.0,0,0,
0xA7DE,2,64,7.2,8.9,64,11,28,Cell adhesion,8.27,0.0009528079021998697,4,1,Cell adhesion(8.27x)
0x669A,2,74,8.3,8.9,74,11,22,Proteolysis,8.08,0.0001927128157597316,5,1,Proteolysis(8.08x)
0x75DF,2,1645,186.8,8.8,1645,203,466,Chromatin,4.29,4.914023415273766e-12,31,4,Chromatin(4.29x); Cytoskeleton(2.67x); Transcription(1.99x); Kinase(1.71x)
0xE79A,2,97,11.1,8.8,97,20,45,Unclassified,0,1.0,0,0,
0xF65C,2,184,20.9,8.8,184,26,70,Unclassified,0,1.0,0,0,
0x9C8D,2,196,22.4,8.8,196,34,87,Unclassified,0,1.0,0,0,
0x5CAD,2,411,47.0,8.7,411,46,126,Cell adhesion,3.95,0.0007878599272797327,8,1,Cell adhesion(3.95x)
0x2582,2,2087,238.9,8.7,2087,245,673,Cell cycle,2.94,1.5764915394001936e-05,20,3,Cell cycle(2.94x); DNA repair(2.23x); GTPase(2.02x)
0x25A2,2,3241,372.2,8.7,3241,297,915,Cytoskeleton,4.67,6.434007002957777e-10,23,3,Cytoskeleton(4.67x); Cell cycle(3.03x); Chromatin(1.8x)
0x7423,2,203,23.2,8.7,203,41,85,Cytoskeleton,5.88,0.004582947231240031,4,2,Cytoskeleton(5.88x); Chromatin(4.12x)
0x769A,2,490,56.3,8.7,490,85,158,DNA repair,2.71,0.009291225982861053,8,1,DNA repair(2.71x)
0x6CA2,2,825,95.4,8.7,825,80,273,Cell cycle,3.15,0.006705424339044087,7,2,Cell cycle(3.15x); Chromatin(2.81x)
0x2581,2,721,82.5,8.7,721,80,247,Unclassified,0,1.0,0,0,
0x35D7,2,962,110.2,8.7,962,115,283,Chromatin,2.93,0.0007777770503026906,12,2,Chromatin(2.93x); Transcription(1.86x)
0xB657,2,423,48.4,8.7,423,39,105,Unclassified,0,1.0,0,0,
0x74D3,2,330,37.8,8.7,330,36,77,Cell adhesion,4.42,0.0008376290424888449,7,1,Cell adhesion(4.42x)
0x35D0,2,449,51.8,8.7,449,51,127,Cell adhesion,3.12,0.006591737420725345,7,1,Cell adhesion(3.12x)
0x065C,2,66,7.6,8.7,66,11,22,Unclassified,0,1.0,0,0,
0xB98B,2,285,32.9,8.7,285,36,86,Nuc acid bind,2.52,0.007181661202500377,9,1,Nuc acid bind(2.52x)
0x345F,2,71,8.2,8.7,71,14,26,Nuc acid bind,4.32,0.0013993285980042477,6,1,Nuc acid bind(4.32x)
0x5968,2,2706,313.1,8.6,2706,307,911,Cytoskeleton,3.34,1.3067508006375414e-05,17,2,Cytoskeleton(3.34x); Kinase(1.74x)
0xB65C,2,228,26.4,8.6,228,27,66,Unclassified,0,1.0,0,0,
0x7410,2,205,23.9,8.6,205,34,80,Unclassified,0,1.0,0,0,
0xB798,2,143,16.7,8.6,143,26,51,Unclassified,0,1.0,0,0,
0xCB2F,2,103,12.0,8.6,103,26,47,Transcription,2.24,0.0030027640961971945,12,1,Transcription(2.24x)
0xF72C,2,308,36.0,8.5,308,40,62,Chromatin,6.33,8.480189334741033e-06,9,3,Chromatin(6.33x); Nuc acid bind(2.52x); Transcription(2.43x)
0x596B,2,640,75.6,8.5,640,108,250,Transport,2.29,0.00012154549640091858,23,2,Transport(2.29x); Ion channel(2.27x)
0xF410,2,58,6.8,8.5,58,10,28,Unclassified,0,1.0,0,0,
0x779C,2,206,24.2,8.5,206,28,78,Unclassified,0,1.0,0,0,
0x8563,2,133,15.7,8.5,133,23,50,Unclassified,0,1.0,0,0,
0x945C,2,146,17.1,8.5,146,18,95,Unclassified,0,1.0,0,0,
0x2CB9,2,888,106.1,8.4,888,101,250,Cytoskeleton,6.57,8.274261940413871e-07,11,2,Cytoskeleton(6.57x); Chromatin(2.78x)
0x75D1,2,602,71.3,8.4,602,90,215,Unclassified,0,1.0,0,0,
0xDC9D,2,1506,178.5,8.4,1506,213,519,Cytoskeleton,2.55,0.009016771678121245,9,2,Cytoskeleton(2.55x); Transcription(1.55x)
0xB42E,2,98,11.6,8.4,98,20,33,Chromatin,7.03,0.0005514006024973981,5,1,Chromatin(7.03x)
0x35D3,2,281,33.3,8.4,281,39,98,Transcription,1.87,0.007899484357691205,15,1,Transcription(1.87x)
0xE4DC,2,159,19.0,8.4,159,31,72,Transcription,4.07,7.271878698777969e-14,26,1,Transcription(4.07x)
0x345C,2,111,13.3,8.4,111,13,34,Unclassified,0,1.0,0,0,
0x0798,2,68,8.1,8.4,68,17,27,Unclassified,0,1.0,0,0,
0x5B9E,2,262,31.1,8.4,262,39,110,Kinase,2.74,0.007353298260815281,8,1,Kinase(2.74x)
0xD0BD,2,892,108.0,8.3,892,137,321,Cytoskeleton,3.08,0.007732006286924778,7,1,Cytoskeleton(3.08x)
0x60A2,2,944,113.3,8.3,944,102,303,Cell cycle,4.23,2.4523144667428558e-05,12,2,Cell cycle(4.23x); DNA repair(2.54x)
0xB69A,2,220,26.7,8.3,220,32,76,Unclassified,0,1.0,0,0,
0xA690,2,204,24.6,8.3,204,39,72,Nuc acid bind,2.58,0.0038578568137407785,10,1,Nuc acid bind(2.58x)
0x75DA,2,874,104.7,8.3,874,130,299,Cytoskeleton,3.25,0.005845186396424782,7,3,Cytoskeleton(3.25x); Kinase(2.26x); Transcription(1.76x)
0xA7DC,2,124,14.9,8.3,124,15,34,Unclassified,0,1.0,0,0,
0x0725,2,117,14.1,8.3,117,13,47,DNA repair,6.63,0.009210037817376664,3,1,DNA repair(6.63x)
0x37D5,2,559,67.0,8.3,559,60,146,Unclassified,0,1.0,0,0,
0x2171,2,420,50.8,8.3,420,65,177,Transcription,3.44,3.4327656892616185e-18,46,1,Transcription(3.44x)
0x756C,2,957,114.7,8.3,957,110,299,Unclassified,0,1.0,0,0,
0xF42B,2,73,8.8,8.3,73,12,25,DNA repair,7.19,0.007269874871693709,3,1,DNA repair(7.19x)
0x9CB2,2,242,29.6,8.2,242,48,86,Transcription,2.63,2.8916756730046546e-07,26,1,Transcription(2.63x)
0x9CB1,2,56,6.9,8.2,56,10,23,Ubiquitin,7.85,0.005448695772986326,3,1,Ubiquitin(7.85x)
0x0B25,2,259,31.6,8.2,259,31,83,Unclassified,0,1.0,0,0,
0x8693,2,70,8.5,8.2,70,11,27,Proteolysis,8.08,0.0001927128157597316,5,1,Proteolysis(8.08x)
0x882E,2,199,24.2,8.2,199,30,77,Unclassified,0,1.0,0,0,
0x1650,2,141,17.3,8.2,141,20,46,Ion channel,3.83,0.00795173501808048,5,2,Ion channel(3.83x); Transport(3.22x)
0x45C4,2,304,36.9,8.2,304,65,161,Transcription,4.33,1.2673850586788398e-32,58,1,Transcription(4.33x)
0xA650,2,234,28.4,8.2,234,25,116,Cell adhesion,4.55,0.004124441888962604,5,1,Cell adhesion(4.55x)
0xB429,2,64,7.9,8.1,64,14,26,Chromatin,8.04,0.0011857000920805273,4,1,Chromatin(8.04x)
0x77DF,2,777,95.4,8.1,777,96,217,Transcription,2.02,2.0349808914025734e-06,40,1,Transcription(2.02x)
0xCA29,2,87,10.8,8.1,87,14,35,Unclassified,0,1.0,0,0,
0x365E,2,115,14.3,8.1,115,18,50,Phosphatase,11.15,0.0022684030578145335,3,2,Phosphatase(11.15x); Cell adhesion(5.05x)
0x77D9,2,406,50.1,8.1,406,56,137,Unclassified,0,1.0,0,0,
0x75DB,2,1121,138.3,8.1,1121,160,385,Cytoskeleton,3.02,0.005129066446043092,8,4,Cytoskeleton(3.02x); Ubiquitin(2.62x); Chromatin(2.29x); Transcription(1.61x)
0x8420,2,209,25.7,8.1,209,26,74,Unclassified,0,1.0,0,0,
0xF7D7,2,632,77.6,8.1,632,85,200,Transcription,1.6,0.005147318789798851,28,1,Transcription(1.6x)
0xDCB2,2,942,116.5,8.1,942,158,304,Cytoskeleton,3.82,0.0002926033143180077,10,4,Cytoskeleton(3.82x); Structural(3.29x); Chromatin(2.31x); Transcription(2.06x)
0xF7DE,2,124,15.4,8.1,124,23,56,Unclassified,0,1.0,0,0,
0xF7DC,2,257,31.7,8.1,257,41,92,Nuc acid bind,2.7,0.001673490865048562,11,1,Nuc acid bind(2.7x)
0x60A9,2,313,38.5,8.1,313,32,111,Unclassified,0,1.0,0,0,
0x3727,2,205,25.2,8.1,205,17,61,Unclassified,0,1.0,0,0,
0x9C99,2,70,8.6,8.1,70,15,33,Unclassified,0,1.0,0,0,
0x25B9,2,1569,195.8,8.0,1569,187,471,Chromatin,2.56,0.00035771587425101423,17,3,Chromatin(2.56x); GTPase(2.16x); Kinase(1.78x)
0xE72C,2,179,22.3,8.0,179,22,67,Unclassified,0,1.0,0,0,
0x05D1,2,70,8.8,8.0,70,11,27,Unclassified,0,1.0,0,0,
0x372B,2,128,16.0,8.0,128,18,36,Unclassified,0,1.0,0,0,
0x596C,2,1355,170.0,8.0,1355,155,501,DNA repair,3.89,8.71096047015544e-08,21,2,DNA repair(3.89x); Chromatin(2.36x)
0xE621,2,157,19.6,8.0,157,21,59,Kinase,3.81,0.0035511196084129187,6,1,Kinase(3.81x)
0x74DB,2,447,55.7,8.0,447,48,126,Cytoskeleton,7.54,0.00013123569665133303,6,2,Cytoskeleton(7.54x); Chromatin(5.27x)
0xF4DF,2,171,21.4,8.0,171,31,65,Unclassified,0,1.0,0,0,
0x772A,2,237,29.4,8.0,237,32,54,Chromatin,5.27,0.0008023673093884456,6,2,Chromatin(5.27x); Transcription(1.97x)
0xE421,2,93,11.7,8.0,93,12,36,Unclassified,0,1.0,0,0,
0x0B91,2,85,10.6,8.0,85,15,36,Kinase,4.45,0.003717448609799311,5,1,Kinase(4.45x)
0xC5D7,2,173,21.5,8.0,173,31,58,Transcription,2.19,0.0017803729569037994,14,1,Transcription(2.19x)
0xF45C,2,65,8.1,8.0,65,10,17,Unclassified,0,1.0,0,0,
0xC460,2,73,9.1,8.0,73,21,41,Transcription,4.86,3.594752654656496e-15,21,1,Transcription(4.86x)
0x0A90,2,186,23.7,7.9,186,48,88,Unclassified,0,1.0,0,0,
0x75D5,2,2535,321.2,7.9,2535,297,819,Cytoskeleton,2.64,0.001325569343242097,13,2,Cytoskeleton(2.64x); Chromatin(1.89x)
