word_hex,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,n_significant_functions,all_significant_functions
0x5968,2,732,102.0,7.2,732,277,503,Cytoskeleton,2.96,1.5227615163355063e-05,20,5,Cytoskeleton(2.96x); Ubiquitin(2.3x); Cell cycle(2.15x); DNA repair(1.9x); Cell adhesion(1.84x)
0x2E42,2,385,53.2,7.2,385,181,272,Chromatin,5.09,9.502006971276052e-20,44,6,Chromatin(5.09x); Methylation(3.88x); DNA repair(3.01x); RNA processing(2.56x); Cytoskeleton(2.49x); Nuc acid bind(2.02x)
0x2582,2,552,76.3,7.2,552,236,376,Cell cycle,4.12,1.818170357634777e-11,31,4,Cell cycle(4.12x); Cytoskeleton(3.47x); DNA repair(2.83x); Chromatin(2.4x)
0x7DB7,2,516,71.9,7.2,516,208,341,Chromatin,2.42,5.523602026885076e-05,24,4,Chromatin(2.42x); Kinase(2.1x); Cell adhesion(1.83x); Transcription(1.73x)
0x6E62,2,211,29.4,7.2,211,89,150,Cytoskeleton,5.52,1.6028222467976977e-06,12,2,Cytoskeleton(5.52x); Cell cycle(4.58x)
0x7420,2,145,20.1,7.2,145,78,110,RNA processing,2.97,0.0031489221096100465,9,4,RNA processing(2.97x); DNA repair(2.59x); Kinase(2.55x); Nuc acid bind(2.07x)
0x77D8,2,252,34.9,7.2,252,113,184,Cytoskeleton,2.9,0.0064451560505574875,8,3,Cytoskeleton(2.9x); Chromatin(2.41x); Transcription(1.61x)
0xA288,2,224,31.3,7.2,224,85,154,Cytoskeleton,4.82,4.033387462735491e-05,10,4,Cytoskeleton(4.82x); Cell cycle(2.95x); Chromatin(2.47x); Nuc acid bind(2.28x)
0x8425,2,51,7.0,7.2,51,21,39,Unclassified,0,1.0,0,0,
0x90B9,2,125,17.4,7.2,125,64,89,Chromatin,3.93,4.200712644396189e-05,12,3,Chromatin(3.93x); Nuc acid bind(2.36x); Transcription(1.67x)
0xB7D8,2,96,13.3,7.2,96,41,64,Kinase,5.34,3.777322585847659e-06,11,1,Kinase(5.34x)
0xB9E7,2,57,7.9,7.2,57,30,45,RNA processing,6.87,1.3427481208910271e-05,8,2,RNA processing(6.87x); Nuc acid bind(3.23x)
0xF69A,2,77,10.8,7.2,77,41,62,Transcription,2.17,0.00018895768370762078,20,1,Transcription(2.17x)
0x5829,2,109,15.0,7.2,109,37,67,Kinase,4.84,6.791299507069858e-05,9,1,Kinase(4.84x)
0xB98B,2,55,7.6,7.2,55,27,38,RNA processing,6.68,5.7565583394396386e-05,7,3,RNA processing(6.68x); Apoptosis(3.21x); Nuc acid bind(2.79x)
0xB937,2,51,7.1,7.2,51,34,43,Transcription,3.14,3.0434335602246398e-09,24,1,Transcription(3.14x)
0x5967,2,444,62.8,7.1,444,181,352,Chromatin,2.08,0.002555376545403568,18,1,Chromatin(2.08x)
0xC828,2,92,13.0,7.1,92,37,63,Cell cycle,5.09,0.0010144944555536266,6,2,Cell cycle(5.09x); DNA repair(3.82x)
0x420B,2,184,25.9,7.1,184,87,138,DNA repair,3.25,8.656097978997777e-05,14,3,DNA repair(3.25x); Cell cycle(3.25x); Chromatin(2.89x)
0x9F7D,2,464,65.6,7.1,464,192,327,Cell adhesion,2.87,1.161441279435086e-06,26,4,Cell adhesion(2.87x); Chromatin(2.29x); Nuc acid bind(1.96x); Transcription(1.51x)
0x882C,2,72,10.2,7.1,72,34,50,Cytoskeleton,4.82,0.009082352377282731,4,1,Cytoskeleton(4.82x)
0x9081,2,52,7.3,7.1,52,21,37,Unclassified,0,1.0,0,0,
0x765C,2,91,12.8,7.1,91,34,68,Cytoskeleton,4.82,0.009082352377282731,4,2,Cytoskeleton(4.82x); Cell adhesion(3.74x)
0x0A50,2,55,7.9,7.0,55,20,42,Unclassified,0,1.0,0,0,
0x98B9,2,170,24.2,7.0,170,81,126,RNA processing,6.04,1.79278763520257e-10,19,2,RNA processing(6.04x); Nuc acid bind(2.79x)
0x7628,2,570,81.0,7.0,570,254,387,Chromatin,3.88,5.971139486101869e-16,47,3,Chromatin(3.88x); Cell cycle(2.22x); DNA repair(2.07x)
0x1082,2,139,19.9,7.0,139,66,97,RNA processing,3.51,0.0009626967446994411,9,1,RNA processing(3.51x)
0x7697,2,257,36.5,7.0,257,117,177,Chromatin,2.15,0.009926786390181182,12,1,Chromatin(2.15x)
0x9082,2,159,22.7,7.0,159,89,129,Cytoskeleton,3.68,0.0014680993718768983,8,2,Cytoskeleton(3.68x); Chromatin(3.06x)
0x4D34,2,255,36.6,7.0,255,107,160,Phosphatase,5.17,0.00041090888060682095,7,3,Phosphatase(5.17x); Cell adhesion(3.57x); Chromatin(2.35x)
0x8428,2,90,12.9,7.0,90,39,66,Chromatin,4.84,7.068903131560384e-05,9,1,Chromatin(4.84x)
0x75DF,2,341,48.6,7.0,341,149,246,Chromatin,2.81,2.6705050942281483e-05,20,2,Chromatin(2.81x); Transcription(1.76x)
0x77D9,2,84,11.9,7.0,84,35,67,Unclassified,0,1.0,0,0,
0x742C,2,73,10.4,7.0,73,28,46,Chromatin,4.49,0.001763672568783625,6,3,Chromatin(4.49x); DNA repair(4.33x); Transcription(2.7x)
0x7618,2,156,22.2,7.0,156,83,119,Chromatin,3.28,0.0001421419031397832,13,3,Chromatin(3.28x); DNA repair(3.17x); RNA processing(2.79x)
0x71CB,2,65,9.3,7.0,65,41,49,Transcription,3.58,4.812603313118663e-15,33,1,Transcription(3.58x)
0xB65C,2,68,9.7,7.0,68,36,47,Signaling,1.97,0.0007973441920376647,19,1,Signaling(1.97x)
0x9CB2,2,75,10.9,6.9,75,31,52,Transcription,2.73,3.7567516814490106e-06,19,1,Transcription(2.73x)
0x5963,2,118,17.1,6.9,118,56,90,Kinase,2.84,0.006563527329098429,8,1,Kinase(2.84x)
0x10A1,2,89,12.8,6.9,89,39,61,Unclassified,0,1.0,0,0,
0x75D1,2,119,17.2,6.9,119,58,89,Unclassified,0,1.0,0,0,
0xE62C,2,64,9.3,6.9,64,30,49,Kinase,3.98,0.0033289226651236075,6,1,Kinase(3.98x)
0x8A23,2,61,8.8,6.9,61,21,43,DNA repair,5.77,0.0004104968044669958,6,1,DNA repair(5.77x)
0x99A4,2,62,9.0,6.9,62,51,59,Transcription,4.19,5.66119097508941e-28,48,1,Transcription(4.19x)
0x50A1,2,105,15.3,6.8,105,49,78,GTPase,5.02,0.00016303064984406204,8,1,GTPase(5.02x)
0x75D6,2,60,8.8,6.8,60,19,54,Unclassified,0,1.0,0,0,
0x0428,2,65,9.5,6.8,65,24,39,Unclassified,0,1.0,0,0,
0x5E42,2,161,23.8,6.8,161,76,116,DNA repair,2.92,0.0012164145378564947,11,2,DNA repair(2.92x); Chromatin(2.76x)
0xA697,2,141,20.8,6.8,141,77,113,Structural,3.57,0.0034007205017121812,7,3,Structural(3.57x); RNA processing(3.01x); Transcription(1.79x)
0xB6DE,2,76,11.2,6.8,76,26,50,Unclassified,0,1.0,0,0,
0x1E61,2,133,19.7,6.7,133,62,89,Kinase,4.49,1.7655377802789412e-06,14,5,Kinase(4.49x); Structural(4.43x); Cell adhesion(3.76x); RNA processing(3.74x); Chromatin(2.7x)
0x60A1,2,92,13.8,6.7,92,43,67,Unclassified,0,1.0,0,0,
0xD8A2,2,1042,156.5,6.7,1042,457,752,Cytoskeleton,2.51,7.266612336067673e-06,28,6,Cytoskeleton(2.51x); Chromatin(2.38x); Phosphatase(2.25x); DNA repair(2.03x); Cell cycle(1.85x); Kinase(1.65x)
0xD0BD,2,255,38.1,6.7,255,123,197,Cytoskeleton,3.66,0.00020890670393991726,11,3,Cytoskeleton(3.66x); Chromatin(2.56x); Transcription(1.81x)
0x909D,2,171,25.6,6.7,171,86,128,DNA repair,3.05,0.00029209852007973386,13,3,DNA repair(3.05x); Cell cycle(2.92x); Transcription(1.76x)
0x7425,2,136,20.2,6.7,136,60,103,Transcription,1.63,0.0088278514065214,22,1,Transcription(1.63x)
0x596E,2,183,27.2,6.7,183,83,137,Kinase,2.88,0.0008602006317881441,12,1,Kinase(2.88x)
0x6E79,2,145,21.6,6.7,145,59,102,Cytoskeleton,4.16,0.003068735554165421,6,2,Cytoskeleton(4.16x); Chromatin(3.2x)
0x8698,2,70,10.5,6.7,70,29,52,Unclassified,0,1.0,0,0,
0x7690,2,120,18.0,6.7,120,72,97,Cytoskeleton,3.41,0.008181388026623729,6,1,Cytoskeleton(3.41x)
0x8BD8,2,97,14.5,6.7,97,42,73,Unclassified,0,1.0,0,0,
0x4184,2,80,12.0,6.7,80,45,53,Cell adhesion,14.61,3.1700485459388523e-31,31,1,Cell adhesion(14.61x)
0x5E41,2,73,10.9,6.7,73,33,57,Proteolysis,4.07,0.0013180910005014543,7,2,Proteolysis(4.07x); Apoptosis(3.07x)
0x9C8D,2,57,8.5,6.7,57,32,43,Unclassified,0,1.0,0,0,
0x628A,2,1325,201.1,6.6,1325,563,891,Chromatin,3.05,3.267315517260239e-20,82,6,Chromatin(3.05x); Cytoskeleton(2.62x); RNA processing(2.29x); Cell cycle(1.84x); Nuc acid bind(1.74x); DNA repair(1.65x)
0xD5AD,2,981,147.8,6.6,981,436,724,DNA repair,1.67,0.001785517451418822,36,3,DNA repair(1.67x); Transport(1.6x); Ion channel(1.52x)
0x20A2,2,722,109.5,6.6,722,283,488,Cytoskeleton,3.62,2.7298378440216643e-08,25,6,Cytoskeleton(3.62x); Chromatin(3.48x); RNA processing(3.09x); DNA repair(2.29x); Cell cycle(2.22x); Nuc acid bind(1.6x)
0x37D5,2,109,16.5,6.6,109,41,66,RNA processing,4.4,0.0009105151840659024,7,3,RNA processing(4.4x); Ubiquitin(4.29x); DNA repair(3.45x)
0xB5DA,2,98,15.0,6.6,98,56,79,Unclassified,0,1.0,0,0,
0x2CB9,2,178,26.9,6.6,178,70,125,DNA repair,3.18,0.0006008823413231254,11,2,DNA repair(3.18x); Cell cycle(3.14x)
0xB6D9,2,88,13.4,6.6,88,41,67,Unclassified,0,1.0,0,0,
0x37D7,2,76,11.4,6.6,76,38,59,Cytoskeleton,6.47,0.00028848943659062927,6,2,Cytoskeleton(6.47x); Transcription(2.34x)
0x5823,2,72,10.9,6.6,72,31,52,Unclassified,0,1.0,0,0,
0x0AD0,2,90,13.7,6.6,90,33,63,Chromatin,3.81,0.0042356214682394205,6,1,Chromatin(3.81x)
0x75D5,2,587,90.9,6.5,587,274,443,Unclassified,0,1.0,0,0,
0xDE79,2,512,78.8,6.5,512,223,359,Chromatin,2.54,7.924530925347944e-06,27,3,Chromatin(2.54x); RNA processing(1.96x); Transcription(1.52x)
0x3657,2,83,12.7,6.5,83,41,57,Cell adhesion,4.65,9.802386394126466e-05,9,1,Cell adhesion(4.65x)
0xD8AD,2,648,99.8,6.5,648,285,479,Cytoskeleton,2.73,7.383514594934357e-05,19,3,Cytoskeleton(2.73x); Chromatin(1.99x); Kinase(1.88x)
0x4208,2,276,42.5,6.5,276,127,208,Chromatin,3.79,2.8387279486632122e-08,23,4,Chromatin(3.79x); DNA repair(2.71x); RNA processing(2.43x); Nuc acid bind(1.78x)
0x8A2C,2,150,23.1,6.5,150,50,96,Kinase,3.58,0.0007626456184325901,9,3,Kinase(3.58x); DNA repair(3.23x); Chromatin(2.93x)
0x74D7,2,147,22.7,6.5,147,63,108,Chromatin,2.99,0.0028511864494156582,9,3,Chromatin(2.99x); DNA repair(2.89x); Transcription(2.12x)
0x7428,2,242,37.1,6.5,242,111,174,Chromatin,2.64,0.0007965038100301358,14,2,Chromatin(2.64x); Transport(1.97x)
0x74D9,2,53,8.1,6.5,53,25,38,DNA repair,4.04,0.00679729372517208,5,1,DNA repair(4.04x)
0xA690,2,67,10.2,6.5,67,29,43,Nuc acid bind,2.97,0.003937755682827856,8,1,Nuc acid bind(2.97x)
0xA7D8,2,91,14.0,6.5,91,40,61,Unclassified,0,1.0,0,0,
0x7725,2,192,29.7,6.5,192,85,151,Transcription,1.57,0.0047650394586056756,30,1,Transcription(1.57x)
0x90AD,2,152,23.4,6.5,152,78,123,Transcription,2.11,9.923205708543656e-07,37,1,Transcription(2.11x)
0xF4D7,2,53,8.2,6.5,53,23,43,Unclassified,0,1.0,0,0,
0xA6DA,2,94,14.4,6.5,94,56,80,Transcription,2.06,6.286909643820231e-05,26,1,Transcription(2.06x)
0xB4DB,2,50,7.7,6.5,50,29,41,Transcription,1.99,0.006255292889721011,13,1,Transcription(1.99x)
0x3420,2,63,9.7,6.5,63,23,40,Structural,6.83,0.0024905355236162683,4,1,Structural(6.83x)
0xD08D,2,188,28.7,6.5,188,82,141,Cytoskeleton,3.5,0.0038473093130813904,7,2,Cytoskeleton(3.5x); Chromatin(2.81x)
0x769C,2,65,9.9,6.5,65,39,52,Unclassified,0,1.0,0,0,
0x7650,2,100,15.4,6.5,100,45,79,DNA repair,3.14,0.006184380618120055,7,1,DNA repair(3.14x)
0x28A1,2,467,72.9,6.4,467,197,325,Chromatin,3.4,9.757271739426624e-10,32,5,Chromatin(3.4x); Cytoskeleton(2.91x); Methylation(2.85x); Kinase(1.92x); Nuc acid bind(1.64x)
0x2E62,2,510,80.0,6.4,510,204,314,Cytoskeleton,3.01,0.00014568192607496285,15,6,Cytoskeleton(3.01x); RNA processing(2.9x); Structural(2.7x); Chromatin(2.47x); Cell cycle(2.15x); DNA repair(1.88x)
0xDC9D,2,342,53.3,6.4,342,143,239,Cell cycle,2.85,0.0006473230631000716,13,6,Cell cycle(2.85x); Chromatin(2.64x); RNA processing(2.16x); Nuc acid bind(2.11x); Apoptosis(1.92x); Transcription(1.84x)
0xF698,2,93,14.5,6.4,93,52,72,Unclassified,0,1.0,0,0,
0xA425,2,75,11.7,6.4,75,27,51,Chromatin,3.88,0.00820238050068002,5,1,Chromatin(3.88x)
0x5820,2,357,55.5,6.4,357,159,250,Cytoskeleton,3.61,3.479205527685998e-05,14,1,Cytoskeleton(3.61x)
0x9CB9,2,74,11.5,6.4,74,31,57,Nuc acid bind,3.13,0.0015280517619750435,9,1,Nuc acid bind(3.13x)
0xB650,2,74,11.6,6.4,74,35,52,Unclassified,0,1.0,0,0,
0x9CAD,2,100,15.5,6.4,100,44,75,Unclassified,0,1.0,0,0,
0xCBDF,2,71,11.1,6.4,71,36,49,Nuc acid bind,2.99,0.0012335517438394905,10,2,Nuc acid bind(2.99x); Transcription(2.84x)
0xC5D5,2,56,8.7,6.4,56,24,42,Cytoskeleton,8.53,0.00024390070023794472,5,1,Cytoskeleton(8.53x)
0x899A,2,54,8.4,6.4,54,41,47,Transcription,4.23,2.1631431088336006e-23,39,1,Transcription(4.23x)
0xD8BD,2,462,72.8,6.3,462,212,339,Chromatin,2.37,7.494075645977683e-05,24,2,Chromatin(2.37x); Transcription(1.64x)
0x09D8,2,103,16.5,6.3,103,45,70,Transcription,1.88,0.0024186801787964454,19,1,Transcription(1.88x)
0x596F,2,189,30.1,6.3,189,78,144,Kinase,2.55,0.005521446739322286,10,1,Kinase(2.55x)
0xE620,2,113,18.0,6.3,113,52,95,Cytoskeleton,4.72,0.0015984933528897527,6,4,Cytoskeleton(4.72x); RNA processing(3.96x); Chromatin(3.22x); Nuc acid bind(2.28x)
0x68A1,2,140,22.2,6.3,140,71,116,Cytoskeleton,3.46,0.0076523130456276,6,1,Cytoskeleton(3.46x)
0xF5D9,2,51,8.1,6.3,51,20,43,Unclassified,0,1.0,0,0,
0xDCB2,2,216,34.1,6.3,216,119,168,Cytoskeleton,5.16,1.9542004785859344e-07,15,5,Cytoskeleton(5.16x); Structural(3.3x); Chromatin(2.82x); GTPase(2.58x); Transcription(1.87x)
0x75D9,2,142,22.4,6.3,142,63,107,Transcription,1.62,0.007976085453464345,23,1,Transcription(1.62x)
0x258D,2,272,43.3,6.3,272,108,205,Cell cycle,3.49,0.00016389390570242926,12,1,Cell cycle(3.49x)
0x3620,2,147,23.5,6.3,147,55,88,Methylation,5.1,0.007730054470215971,4,4,Methylation(5.1x); Structural(4.28x); Chromatin(4.19x); DNA repair(4.04x)
0xF5DA,2,73,11.6,6.3,73,25,56,Unclassified,0,1.0,0,0,
0xB428,2,121,19.1,6.3,121,59,97,Kinase,2.7,0.008985981051545102,8,1,Kinase(2.7x)
0xF7D9,2,52,8.2,6.3,52,22,37,Chromatin,4.76,0.0032568094790403996,5,1,Chromatin(4.76x)
0x68B9,2,167,26.4,6.3,167,68,116,Cytoskeleton,4.82,0.00023892700519673226,8,3,Cytoskeleton(4.82x); RNA processing(3.03x); Kinase(2.63x)
0x5B2C,2,173,27.3,6.3,173,76,122,Cell cycle,3.72,0.0006677355479892662,9,4,Cell cycle(3.72x); Chromatin(2.48x); Apoptosis(2.47x); Transcription(1.64x)
0x2F51,2,142,22.5,6.3,142,97,120,Transcription,4.03,5.000535426764472e-47,88,1,Transcription(4.03x)
0xD0AD,2,332,52.3,6.3,332,127,245,Cytoskeleton,3.22,0.0010961503991515755,10,4,Cytoskeleton(3.22x); Chromatin(2.64x); Cell cycle(2.47x); Transcription(1.51x)
0x0BD5,2,89,14.1,6.3,89,45,60,Transcription,2.57,3.210572627582045e-07,26,1,Transcription(2.57x)
0x9425,2,98,15.6,6.3,98,45,76,Kinase,3.09,0.0067392360017306365,7,1,Kinase(3.09x)
0xE6DC,2,63,10.0,6.3,63,19,42,Unclassified,0,1.0,0,0,
0x159D,2,503,81.6,6.2,503,212,355,Kinase,2.16,0.000420959893402646,23,1,Kinase(2.16x)
0xDCAD,2,302,48.7,6.2,302,137,236,Chromatin,2.14,0.005788535974671059,14,2,Chromatin(2.14x); Transcription(1.66x)
0x7DA7,2,440,71.0,6.2,440,209,319,Cell adhesion,2.64,5.761807852214188e-06,26,5,Cell adhesion(2.64x); Chromatin(2.61x); Structural(2.44x); RNA processing(1.97x); Transcription(1.68x)
0xD8A9,2,449,71.9,6.2,449,232,347,Chromatin,2.26,0.00011916866686354886,25,2,Chromatin(2.26x); Cell adhesion(1.83x)
0x20B9,2,320,51.7,6.2,320,137,246,RNA processing,4.14,1.3732050143993149e-08,22,4,RNA processing(4.14x); Chromatin(3.67x); Nuc acid bind(2.67x); DNA repair(2.66x)
0x68AD,2,220,35.6,6.2,220,83,152,Chromatin,2.78,0.00189003178613429,11,2,Chromatin(2.78x); DNA repair(2.43x)
0xB4D8,2,76,12.2,6.2,76,46,56,Cell adhesion,7.84,1.0972870659706058e-11,17,1,Cell adhesion(7.84x)
0x3428,2,110,17.8,6.2,110,52,78,RNA processing,4.46,0.0001547354967550902,9,2,RNA processing(4.46x); DNA repair(3.11x)
0x6289,2,499,80.4,6.2,499,222,375,Cytoskeleton,2.21,0.008424514238501777,12,4,Cytoskeleton(2.21x); Kinase(1.88x); DNA repair(1.82x); Nuc acid bind(1.75x)
0x3628,2,268,43.3,6.2,268,121,202,DNA repair,2.67,0.00030068376332985716,16,3,DNA repair(2.67x); Chromatin(2.42x); Transport(1.92x)
0x50A2,2,240,38.6,6.2,240,103,168,Cell cycle,3.66,0.00010368516491620535,12,1,Cell cycle(3.66x)
0x956B,2,151,24.4,6.2,151,81,109,Signaling,2.12,1.040803946726472e-08,46,1,Signaling(2.12x)
0x18A2,2,320,51.4,6.2,320,143,235,Chromatin,2.93,1.446591025129437e-05,20,4,Chromatin(2.93x); RNA processing(2.7x); DNA repair(2.54x); Nuc acid bind(1.88x)
0x0A98,2,77,12.5,6.2,77,39,60,Structural,7.05,4.957102182176372e-05,7,2,Structural(7.05x); Cell adhesion(3.26x)
0x1F41,2,73,11.8,6.2,73,35,55,RNA processing,4.41,0.0020681046311564126,6,1,RNA processing(4.41x)
0xF7D7,2,142,23.0,6.2,142,61,101,Chromatin,3.09,0.002272985635267525,9,2,Chromatin(3.09x); Transcription(1.68x)
0x742B,2,55,8.9,6.2,55,24,45,Structural,6.55,0.0029294543460539626,4,1,Structural(6.55x)
0xC9D5,2,121,19.5,6.2,121,44,89,Cell cycle,4.28,0.0025542820059723022,6,1,Cell cycle(4.28x)
0x4288,2,339,55.8,6.1,339,129,236,Cytoskeleton,3.17,0.001235126565654766,10,3,Cytoskeleton(3.17x); Chromatin(2.92x); DNA repair(2.66x)
0xA56E,2,64,10.4,6.1,64,26,37,Unclassified,0,1.0,0,0,
0x2942,2,298,49.0,6.1,298,124,206,Cytoskeleton,3.3,0.0009118763956188968,10,3,Cytoskeleton(3.3x); DNA repair(2.12x); Nuc acid bind(1.82x)
0x2CA2,2,350,56.9,6.1,350,138,242,Chromatin,2.89,2.9501282222275278e-05,19,4,Chromatin(2.89x); Cytoskeleton(2.67x); Cell cycle(2.5x); Kinase(2.31x)
0xD5B2,2,633,103.5,6.1,633,268,472,Chromatin,2.19,8.17990598669075e-05,28,3,Chromatin(2.19x); DNA repair(2.04x); Cell adhesion(1.82x)
0x20BD,2,313,50.9,6.1,313,174,241,Transcription,2.84,8.109580965051104e-32,111,1,Transcription(2.84x)
0x6455,2,118,19.3,6.1,118,81,95,Signaling,3.05,8.936600455781171e-25,66,1,Signaling(3.05x)
0x1369,2,268,43.6,6.1,268,161,213,Transcription,2.93,3.2417401130334134e-32,106,2,Transcription(2.93x); Cell adhesion(2.11x)
0x856B,2,56,9.2,6.1,56,27,43,GTPase,5.7,0.001582951985119618,5,1,GTPase(5.7x)
0x5CB2,2,83,13.7,6.1,83,43,59,Chromatin,3.9,0.0008457809745201036,8,2,Chromatin(3.9x); Transcription(2.48x)
0xA620,2,152,24.9,6.1,152,112,132,Transcription,3.22,2.682631258441852e-29,81,1,Transcription(3.22x)
0x2581,2,148,24.7,6.0,148,61,106,Cytoskeleton,4.03,0.0036313939870081338,6,2,Cytoskeleton(4.03x); DNA repair(2.65x)
0x9F69,2,404,67.6,6.0,404,176,287,Cell adhesion,2.77,8.760059252484552e-06,23,4,Cell adhesion(2.77x); Chromatin(2.14x); Kinase(1.92x); Transcription(1.62x)
0xB6DA,2,115,19.2,6.0,115,57,93,Unclassified,0,1.0,0,0,
0x8B28,2,136,22.7,6.0,136,41,84,Cytoskeleton,8.99,4.839664480903417e-07,9,2,Cytoskeleton(8.99x); Cell cycle(3.83x)
0x1CA9,2,54,8.9,6.0,54,28,48,Unclassified,0,1.0,0,0,
0x5A10,2,131,21.7,6.0,131,57,82,Unclassified,0,1.0,0,0,
0x508D,2,81,13.5,6.0,81,43,63,Unclassified,0,1.0,0,0,
0x2881,2,220,36.7,6.0,220,92,156,Cell cycle,4.43,6.53617319856252e-06,13,3,Cell cycle(4.43x); Cell adhesion(3.23x); Chromatin(2.73x)
0xA4D5,2,114,19.1,6.0,114,61,83,Unclassified,0,1.0,0,0,
0x1881,2,62,10.3,6.0,62,27,47,Chromatin,3.88,0.00820238050068002,5,1,Chromatin(3.88x)
0xB2CA,2,72,12.1,6.0,72,25,51,Cytoskeleton,9.83,2.4171165952508533e-05,6,4,Cytoskeleton(9.83x); Cell cycle(5.02x); DNA repair(4.04x); Transcription(2.13x)
0xF72C,2,63,10.5,6.0,63,36,46,Chromatin,5.82,4.6807213719225295e-06,10,3,Chromatin(5.82x); Nuc acid bind(4.19x); Transcription(1.85x)
0xD0A9,2,221,37.7,5.9,221,98,171,Nuc acid bind,1.98,0.0036773743249606658,18,1,Nuc acid bind(1.98x)
0x779A,2,72,12.2,5.9,72,30,53,RNA processing,5.15,0.0008914764126084794,6,2,RNA processing(5.15x); Nuc acid bind(2.87x)
0x2CBD,2,156,26.5,5.9,156,72,102,Chromatin,4.07,6.271050376072417e-06,14,4,Chromatin(4.07x); Nuc acid bind(2.84x); DNA repair(2.53x); Transcription(2.1x)
0x79E5,2,298,50.3,5.9,298,128,209,Cell cycle,2.94,0.0007881623460390052,12,2,Cell cycle(2.94x); Cytoskeleton(2.88x)
0x5C82,2,112,19.0,5.9,112,43,74,Unclassified,0,1.0,0,0,
0x79A7,2,246,41.8,5.9,246,111,171,RNA processing,3.71,5.661010841292839e-06,16,2,RNA processing(3.71x); Nuc acid bind(3.49x)
0x5A2A,2,139,23.6,5.9,139,64,106,Chromatin,2.95,0.003180845226450047,9,2,Chromatin(2.95x); Proteolysis(2.7x)
0x08D0,2,52,8.9,5.9,52,24,37,Phosphatase,9.88,0.003308209274251583,3,2,Phosphatase(9.88x); DNA repair(4.21x)
0x4209,2,240,40.9,5.9,240,107,171,Methylation,5.9,2.143947856443525e-05,9,3,Methylation(5.9x); Chromatin(3.13x); DNA repair(2.46x)
0x5CAD,2,115,19.6,5.9,115,47,85,Apoptosis,3.38,0.0002827329507755724,11,1,Apoptosis(3.38x)
0xF560,2,67,11.4,5.9,67,39,55,Chromatin,3.76,0.00220590206204848,7,2,Chromatin(3.76x); Transcription(1.82x)
0x77D0,2,106,18.0,5.9,106,53,80,Cytoskeleton,5.41,0.0002844169699081988,7,2,Cytoskeleton(5.41x); Chromatin(4.35x)
0xF4D8,2,50,8.5,5.9,50,27,37,Unclassified,0,1.0,0,0,
0x4114,2,76,12.8,5.9,76,42,57,Unclassified,0,1.0,0,0,
0xA20B,2,84,14.5,5.8,84,32,60,Cytoskeleton,5.12,0.0073155858718743985,4,3,Cytoskeleton(5.12x); RNA processing(4.83x); Nuc acid bind(3.03x)
0x25A1,2,285,49.1,5.8,285,105,187,Cytoskeleton,3.51,0.0010598786690690003,9,2,Cytoskeleton(3.51x); Cell cycle(2.99x)
0x820A,2,135,23.4,5.8,135,63,101,Cytoskeleton,3.9,0.004267262565065207,6,3,Cytoskeleton(3.9x); Chromatin(2.99x); Nuc acid bind(2.56x)
0x2596,2,1387,240.6,5.8,1387,543,945,Cytoskeleton,3.17,2.6587479866960576e-11,42,5,Cytoskeleton(3.17x); Kinase(2.38x); Cell cycle(2.08x); DNA repair(1.9x); Ubiquitin(1.58x)
0xF627,2,58,9.9,5.8,58,18,40,Unclassified,0,1.0,0,0,
0x5A20,2,509,87.2,5.8,509,201,364,Cytoskeleton,2.65,0.0013274961631271995,13,2,Cytoskeleton(2.65x); Chromatin(2.5x)
0x2C82,2,204,35.2,5.8,204,68,135,Cell cycle,4.61,5.381185893529963e-05,10,3,Cell cycle(4.61x); Chromatin(4.01x); DNA repair(2.97x)
0x420A,2,415,72.1,5.8,415,172,264,Chromatin,4.51,5.927128605010651e-15,37,4,Chromatin(4.51x); Cytoskeleton(2.86x); RNA processing(2.1x); Nuc acid bind(1.63x)
0xA20A,2,236,40.4,5.8,236,90,176,Cell cycle,4.18,2.695065184977262e-05,12,5,Cell cycle(4.18x); Cytoskeleton(3.18x); RNA processing(2.86x); Chromatin(2.79x); DNA repair(2.47x)
0xD34D,2,507,86.7,5.8,507,197,320,Phosphatase,3.61,0.0008948377123259468,9,3,Phosphatase(3.61x); Cell adhesion(3.01x); Chromatin(2.98x)
0x5A2E,2,161,27.7,5.8,161,70,113,Cytoskeleton,4.09,0.0015542167931053466,7,2,Cytoskeleton(4.09x); Structural(3.37x)
0xADB6,2,234,40.4,5.8,234,96,174,RNA processing,2.68,0.004035134171460966,10,2,RNA processing(2.68x); Nuc acid bind(2.47x)
0x908D,2,75,12.9,5.8,75,45,58,Unclassified,0,1.0,0,0,
0x94D5,2,147,25.4,5.8,147,83,108,Cell adhesion,4.09,1.3306378453824699e-06,16,2,Cell adhesion(4.09x); Signaling(1.85x)
0xBDF6,2,137,23.7,5.8,137,61,99,DNA repair,2.98,0.0029026155249394755,9,1,DNA repair(2.98x)
0x762A,2,69,11.8,5.8,69,38,54,Unclassified,0,1.0,0,0,
0x7620,2,252,43.8,5.8,252,101,179,Cytoskeleton,4.46,3.4647338747768716e-05,11,3,Cytoskeleton(4.46x); Chromatin(2.9x); DNA repair(2.6x)
0x5C8D,2,62,10.8,5.8,62,31,48,Unclassified,0,1.0,0,0,
