word_hex,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,n_significant_functions,all_significant_functions
0xD76DB6,3,20,4.0,5.0,20,14,16,Unclassified,0,1.0,0,0,
0x8B98B98B98,5,26,5.2,5.0,26,13,17,RNA processing,7.13,0.0017767039604091915,4,1,RNA processing(7.13x)
0x98B98B98B9,5,22,4.4,5.0,22,10,14,RNA processing,9.27,0.0005782242244261365,4,1,RNA processing(9.27x)
0x8B98B98B,4,27,5.4,5.0,27,14,18,RNA processing,6.62,0.0024039736044483622,4,1,RNA processing(6.62x)
0x98B98B98,4,33,6.6,5.0,33,15,21,RNA processing,7.72,0.0003018721107314817,5,1,RNA processing(7.72x)
0xB98B98B9,4,30,6.0,5.0,30,13,20,RNA processing,7.13,0.0017767039604091915,4,2,RNA processing(7.13x); Transcription(2.78x)
0x2CB2F7,3,29,5.8,5.0,29,15,18,Chromatin,4.59,0.009169359694992354,4,2,Chromatin(4.59x); Transcription(3.44x)
0x8B98B9,3,60,12.0,5.0,60,24,36,RNA processing,4.83,0.0031079085845855618,5,1,RNA processing(4.83x)
0x98B98B,3,39,7.8,5.0,39,18,24,RNA processing,6.43,0.000774335455430415,5,2,RNA processing(6.43x); Nuc acid bind(2.81x)
0xB98B98,3,53,10.6,5.0,53,24,39,RNA processing,4.83,0.0031079085845855618,5,1,RNA processing(4.83x)
0xB2C96C,3,60,12.0,5.0,60,16,37,Transcription,2.9,0.0011506102062727264,9,1,Transcription(2.9x)
0x1B6DB6,3,27,5.4,5.0,27,11,16,Unclassified,0,1.0,0,0,
0x6DB6DC,3,35,7.0,5.0,35,10,12,Transcription,3.61,0.0007015922547711666,7,1,Transcription(3.61x)
0xDB6DB5,3,31,6.2,5.0,31,15,17,Transcription,3.09,0.0006073146507470716,9,1,Transcription(3.09x)
0xD75D34,3,29,5.8,5.0,29,6,16,Unclassified,0,1.0,0,0,
0x75D05D,3,27,5.4,5.0,27,11,18,Transcription,2.81,0.009923714482052013,6,1,Transcription(2.81x)
0x618A18,3,24,4.8,5.0,24,8,14,Unclassified,0,1.0,0,0,
0x5D75D8,3,39,7.8,5.0,39,11,21,Chromatin,6.26,0.0026670105371089103,4,1,Chromatin(6.26x)
0x1041041041,5,49,9.8,5.0,49,20,34,Transcription,3.87,1.0982147692080993e-07,15,1,Transcription(3.87x)
0x10410410,4,79,15.8,5.0,79,34,51,Transcription,3.79,1.0474928815843054e-11,25,1,Transcription(3.79x)
0x34D74D,3,28,5.6,5.0,28,8,24,Unclassified,0,1.0,0,0,
0xDCA1,2,82,16.4,5.0,82,29,44,Apoptosis,5.57,0.00526490353473164,4,2,Apoptosis(5.57x); Kinase(3.82x)
0xDA5D75,3,22,4.4,5.0,22,8,16,Unclassified,0,1.0,0,0,
0xDF7DF6,3,53,10.6,5.0,53,11,27,Unclassified,0,1.0,0,0,
0xA69B69,3,69,13.8,5.0,69,20,37,Transcription,2.32,0.008015135034550347,9,1,Transcription(2.32x)
0x2CB2CB1C,4,42,8.4,5.0,42,23,28,Transcription,3.36,1.92281825537125e-06,15,1,Transcription(3.36x)
0xB2CB1C,3,74,14.8,5.0,74,36,46,Transcription,3.29,5.725984836776422e-09,23,1,Transcription(3.29x)
0xD34D35,3,24,4.8,5.0,24,7,16,Structural,28.36,5.198147452551305e-06,4,1,Structural(28.36x)
0x6DA69A,3,20,4.0,5.0,20,7,13,Unclassified,0,1.0,0,0,
0xDB5D75,3,32,6.4,5.0,32,10,21,Transcription,3.09,0.005387234525664565,6,1,Transcription(3.09x)
0x37D5B1,3,31,6.2,5.0,31,5,7,Unclassified,0,1.0,0,0,
0x4D34D7,3,24,4.8,5.0,24,7,21,Unclassified,0,1.0,0,0,
0xD35D34,3,44,8.8,5.0,44,13,30,Unclassified,0,1.0,0,0,
0x5D34D3,3,48,9.6,5.0,48,10,31,Unclassified,0,1.0,0,0,
0x1CB2CB2C,4,79,15.8,5.0,79,29,46,Transcription,3.38,6.939068628012347e-08,19,1,Transcription(3.38x)
0xCB1CB2,3,73,14.6,5.0,73,28,46,Transcription,3.5,2.9208294218111414e-08,19,1,Transcription(3.5x)
0x1CB2CB,3,136,27.2,5.0,136,46,80,Transcription,3.36,1.1772907722164612e-11,30,1,Transcription(3.36x)
0xADCB2C,3,20,4.0,5.0,20,5,9,Transcription,5.16,0.00027243641815010154,5,1,Transcription(5.16x)
0x6CB2CB2CB2,5,21,4.2,5.0,21,7,15,Transcription,5.16,1.0161023664186548e-05,7,1,Transcription(5.16x)
0x6CB2CB2C,4,44,8.8,5.0,44,13,28,Transcription,4.36,7.41142896320603e-07,11,1,Transcription(4.36x)
0x6CB2CB,3,83,16.6,5.0,83,27,59,Transcription,3.63,1.1461436219076614e-08,19,1,Transcription(3.63x)
0xC71C71C7,4,39,7.8,5.0,39,13,21,Transcription,3.17,0.0009908430568473074,8,1,Transcription(3.17x)
0x1C71C7,3,76,15.2,5.0,76,27,45,Transcription,2.29,0.0025761438360448574,12,1,Transcription(2.29x)
0xE61E61E6,4,20,4.0,5.0,20,7,10,Ion channel,6.44,0.008370255253100055,3,2,Ion channel(6.44x); Nuc acid bind(4.13x)
0x62E62E,3,54,10.8,5.0,54,27,36,RNA processing,6.01,0.00010780721729816722,7,2,RNA processing(6.01x); Transcription(2.1x)
0x62E61E,3,20,4.0,5.0,20,8,12,RNA processing,8.69,0.003783679422236882,3,1,RNA processing(8.69x)
0xE61E61,3,38,7.6,5.0,38,12,18,Nuc acid bind,4.21,0.000399650618291946,7,1,Nuc acid bind(4.21x)
0x1E61E6,3,33,6.6,5.0,33,13,18,Nuc acid bind,3.89,0.0007629263218150188,7,1,Nuc acid bind(3.89x)
0x61E61E,3,34,6.8,5.0,34,14,18,Nuc acid bind,3.61,0.0013447983112021792,7,1,Nuc acid bind(3.61x)
0x41A41A,3,53,10.6,5.0,53,11,29,Signaling,5.59,5.217641484903222e-05,7,1,Signaling(5.59x)
0x1A41A4,3,27,5.4,5.0,27,5,12,Unclassified,0,1.0,0,0,
0xD34D37,3,23,4.6,5.0,23,7,15,Structural,28.36,5.198147452551305e-06,4,1,Structural(28.36x)
0xB4DB4D,3,25,5.0,5.0,25,6,14,Unclassified,0,1.0,0,0,
0xDB4DB6,3,33,6.6,5.0,33,11,16,Transcription,3.75,0.00018431093634991506,8,1,Transcription(3.75x)
0xA5DA5D,3,85,17.0,5.0,85,28,45,Signaling,2.83,0.0028218950204528686,9,1,Signaling(2.83x)
0xA69A6D,3,34,6.8,5.0,34,12,24,Unclassified,0,1.0,0,0,
0x4DB6DB,3,28,5.6,5.0,28,10,15,Unclassified,0,1.0,0,0,
0x8B9879,3,28,5.6,5.0,28,13,20,Unclassified,0,1.0,0,0,
0x2CB2CB2CB1,5,20,4.0,5.0,20,9,12,Transcription,3.44,0.0025758491631285244,6,1,Transcription(3.44x)
0xDCB2CB2CB2,5,54,10.8,5.0,54,23,30,Chromatin,5.24,0.000228660697627908,7,2,Chromatin(5.24x); Transcription(4.03x)
0xB2CB2CB1,4,43,8.6,5.0,43,24,27,Transcription,3.87,5.433775905282522e-09,18,1,Transcription(3.87x)
0xB6DB4D,3,36,7.2,5.0,36,10,27,Transcription,3.61,0.0007015922547711666,7,1,Transcription(3.61x)
0x6D76D7,3,46,9.2,5.0,46,17,32,Transcription,2.43,0.008953236367239362,8,1,Transcription(2.43x)
0x76D76D,3,28,5.6,5.0,28,8,19,Unclassified,0,1.0,0,0,
0xD76D76,3,26,5.2,5.0,26,6,17,Unclassified,0,1.0,0,0,
0x5D0410,3,28,5.6,5.0,28,7,15,Transcription,3.68,0.004031351159148333,5,1,Transcription(3.68x)
0xDF7DF5,3,26,5.2,5.0,26,11,18,Unclassified,0,1.0,0,0,
0x5D74D7,3,25,5.0,5.0,25,11,15,Chromatin,6.26,0.0026670105371089103,4,1,Chromatin(6.26x)
0xD75D77,3,21,4.2,5.0,21,10,13,Unclassified,0,1.0,0,0,
0xDA69B6,3,39,7.8,5.0,39,11,21,Chromatin,7.82,0.00022199657945320901,5,2,Chromatin(7.82x); Transcription(2.81x)
0x5CB2CB,3,21,4.2,5.0,21,8,17,Unclassified,0,1.0,0,0,
0x5DE5DE,3,28,5.6,5.0,28,17,22,RNA processing,14.99,7.518231153713728e-12,11,2,RNA processing(14.99x); Nuc acid bind(4.25x)
0x797797,3,42,8.4,5.0,42,22,36,RNA processing,11.58,3.53650739685463e-10,11,2,RNA processing(11.58x); Nuc acid bind(4.27x)
0x779779,3,33,6.6,5.0,33,19,27,RNA processing,9.75,5.338004441447296e-07,8,2,RNA processing(9.75x); Nuc acid bind(4.18x)
0xDA5DA5DA5D,5,22,4.4,5.0,22,10,14,Signaling,4.39,0.002896201463050444,5,1,Signaling(4.39x)
0xDA5DA5DA,4,26,5.2,5.0,26,11,17,Signaling,4.0,0.004817367364374132,5,1,Signaling(4.0x)
0x5DA5DA5D,4,29,5.8,5.0,29,11,19,Signaling,4.0,0.004817367364374132,5,1,Signaling(4.0x)
0xDA5DA5,3,60,12.0,5.0,60,17,30,Unclassified,0,1.0,0,0,
0x04105D,3,26,5.2,5.0,26,10,18,Transcription,3.09,0.005387234525664565,6,1,Transcription(3.09x)
0xB7DF7D,3,31,6.2,5.0,31,6,21,Unclassified,0,1.0,0,0,
0xDF6DF6,3,35,7.0,5.0,35,7,24,Unclassified,0,1.0,0,0,
0xF6DF6D,3,23,4.6,5.0,23,8,18,Transcription,3.22,0.00903824723747136,5,1,Transcription(3.22x)
0x69A697,3,53,10.6,5.0,53,13,35,Unclassified,0,1.0,0,0,
0xB1CB2CB2,4,42,8.4,5.0,42,18,21,Chromatin,4.78,0.002936653211091178,5,2,Chromatin(4.78x); Transcription(2.86x)
0xB1CB2C,3,79,15.8,5.0,79,29,47,Chromatin,3.56,0.00559410874161819,6,2,Chromatin(3.56x); Transcription(3.02x)
0xC72CB2CB2C,5,21,4.2,5.0,21,11,14,Transcription,3.75,0.00018431093634991506,8,1,Transcription(3.75x)
0xC72CB2CB,4,49,9.8,5.0,49,24,34,Transcription,3.22,4.21181521859947e-06,15,1,Transcription(3.22x)
0xB2C72C,3,71,14.2,5.0,71,32,45,Chromatin,3.23,0.009217007209961067,6,2,Chromatin(3.23x); Transcription(2.9x)
0xDA5DA6,3,31,6.2,5.0,31,14,20,Unclassified,0,1.0,0,0,
0xF7DF72,3,27,5.4,5.0,27,11,14,Nuc acid bind,3.94,0.0017188082009176279,6,1,Nuc acid bind(3.94x)
0x6DF7DF,3,26,5.2,5.0,26,7,17,Unclassified,0,1.0,0,0,
0x71C71C,3,120,24.0,5.0,120,38,62,Transcription,3.26,3.71917573871664e-09,24,1,Transcription(3.26x)
0x618618,3,75,15.0,5.0,75,20,43,Chromatin,4.3,0.004828076251616503,5,2,Chromatin(4.3x); Nuc acid bind(2.89x)
0x4D74D3,3,41,8.2,5.0,41,14,29,Unclassified,0,1.0,0,0,
0x5D74D3,3,29,5.8,5.0,29,10,18,Unclassified,0,1.0,0,0,
0x75D34D,3,36,7.2,5.0,36,14,22,Unclassified,0,1.0,0,0,
0x1CB2CB2CB2,5,32,6.4,5.0,32,14,24,Transcription,3.68,3.381578457056018e-05,10,1,Transcription(3.68x)
0x5B6DB6,3,30,6.0,5.0,30,13,14,Transcription,3.97,1.1697881908960563e-05,10,1,Transcription(3.97x)
0x65B6DB,3,22,4.4,5.0,22,9,12,Unclassified,0,1.0,0,0,
0x0410410410,5,34,6.8,5.0,34,14,24,Transcription,4.05,2.850720844320718e-06,11,1,Transcription(4.05x)
0x74D34D,3,36,7.2,5.0,36,15,29,Structural,13.24,0.0001789647349338103,4,1,Structural(13.24x)
0x9A69A5,3,42,8.4,5.0,42,12,24,Kinase,7.39,0.001497330956473252,4,1,Kinase(7.39x)
0x69A5DA,3,42,8.4,5.0,42,11,21,Unclassified,0,1.0,0,0,
0xADB6DB,3,21,4.2,5.0,21,8,11,Transcription,3.22,0.00903824723747136,5,1,Transcription(3.22x)
0x410417,3,21,4.2,5.0,21,8,11,Transcription,3.87,0.001027213512154516,6,1,Transcription(3.87x)
0x5DB6DB,3,37,7.4,5.0,37,15,20,Transcription,4.12,6.823323879238039e-07,12,1,Transcription(4.12x)
0xB5D75D,3,29,5.8,5.0,29,14,19,Unclassified,0,1.0,0,0,
0x69769769,4,45,9.0,5.0,45,19,27,Transcription,2.71,0.001206441677176379,10,1,Transcription(2.71x)
0xB69769,3,20,4.0,5.0,20,9,12,Unclassified,0,1.0,0,0,
0x6DA69B,3,20,4.0,5.0,20,9,11,Transcription,4.58,1.46177044428333e-05,8,1,Transcription(4.58x)
0x9A69B6,3,22,4.4,5.0,22,10,14,Unclassified,0,1.0,0,0,
0x69C69C,3,20,4.0,5.0,20,6,15,Unclassified,0,1.0,0,0,
0xB2CB1CB2,4,29,5.8,5.0,29,14,17,Transcription,3.68,3.381578457056018e-05,10,1,Transcription(3.68x)
0x5A65A6,3,21,4.2,5.0,21,13,13,Transcription,4.36,7.41142896320603e-07,11,1,Transcription(4.36x)
0x65A65A,3,23,4.6,5.0,23,12,15,Transcription,4.3,3.2696211300067472e-06,10,1,Transcription(4.3x)
0xA65A65,3,21,4.2,5.0,21,11,13,Transcription,4.22,1.420449040409852e-05,9,1,Transcription(4.22x)
0xD74D75,3,25,5.0,5.0,25,10,14,Unclassified,0,1.0,0,0,
0xB6D75D,3,20,4.0,5.0,20,9,13,Ubiquitin,7.97,0.0050276266583383425,3,1,Ubiquitin(7.97x)
0xD34D34D3,4,112,22.4,5.0,112,26,68,Structural,9.55,0.00014164765973677778,5,1,Structural(9.55x)
0xD34D36,3,33,6.6,5.0,33,7,20,Structural,14.18,0.007903064041771164,2,1,Structural(14.18x)
0xD36DB6,3,36,7.2,5.0,36,15,22,Transcription,2.75,0.0034223764673640493,8,1,Transcription(2.75x)
0xCB2C72CB2C,5,25,5.0,5.0,25,11,16,Transcription,3.28,0.0016068345620083573,7,1,Transcription(3.28x)
0xB2CB2C72,4,20,4.0,5.0,20,13,14,Transcription,3.97,1.1697881908960563e-05,10,1,Transcription(3.97x)
0xCB2C72CB,4,41,8.2,5.0,41,16,23,Transcription,3.54,2.326077628429915e-05,11,1,Transcription(3.54x)
0x2C72CB2C,4,37,7.4,5.0,37,15,22,Transcription,3.09,0.0006073146507470716,9,1,Transcription(3.09x)
0xD74D34,3,50,10.0,5.0,50,15,33,Structural,13.24,0.0001789647349338103,4,1,Structural(13.24x)
0xCB2C72,3,87,17.4,5.0,87,40,56,Transcription,3.61,4.154386462371763e-12,28,1,Transcription(3.61x)
0x2C72CB,3,60,12.0,5.0,60,22,33,Transcription,3.75,8.279085171291057e-08,16,1,Transcription(3.75x)
0xF72CB2CB,4,32,6.4,5.0,32,10,14,Transcription,4.12,6.059715748023032e-05,8,1,Transcription(4.12x)
0xB2CB2CAD,4,25,5.0,5.0,25,8,11,Transcription,4.51,6.75683671594284e-05,7,1,Transcription(4.51x)
0xDB6D36,3,26,5.2,5.0,26,7,12,Transcription,3.68,0.004031351159148333,5,1,Transcription(3.68x)
0xB2CB2B,3,33,6.6,5.0,33,11,14,Transcription,4.22,1.420449040409852e-05,9,1,Transcription(4.22x)
0xB2C72CB2,4,41,8.2,5.0,41,21,30,Chromatin,4.1,0.006040884672492125,5,2,Chromatin(4.1x); Transcription(3.19x)
0xDB7DB7,3,29,5.8,5.0,29,7,23,Transcription,3.68,0.004031351159148333,5,1,Transcription(3.68x)
0x2CB2C72C,4,30,6.0,5.0,30,16,23,Chromatin,5.38,0.0016482597989909225,5,2,Chromatin(5.38x); Transcription(2.9x)
0xB1CB2CB2CB,5,21,4.2,5.0,21,7,7,Unclassified,0,1.0,0,0,
0x9769A6,3,25,5.0,5.0,25,7,11,Unclassified,0,1.0,0,0,
0x4D34D34D34,5,52,10.4,5.0,52,6,30,Structural,24.82,0.0001520781465704946,3,1,Structural(24.82x)
0xD34D34D34D,5,70,14.0,5.0,70,12,41,Structural,16.55,6.800146302947655e-05,4,2,Structural(16.55x); Cell adhesion(12.41x)
0x34D34D34D3,5,50,10.0,5.0,50,6,33,Structural,24.82,0.0001520781465704946,3,2,Structural(24.82x); Cell adhesion(16.55x)
0x34D34D34,4,90,18.0,5.0,90,10,55,Structural,29.78,1.1399431734797922e-08,6,1,Structural(29.78x)
0xB72CB2,3,41,8.2,5.0,41,19,26,Transcription,3.53,4.333795891605779e-06,13,1,Transcription(3.53x)
0x28A28A28,4,24,4.8,5.0,24,5,7,Unclassified,0,1.0,0,0,
0xA28A28,3,50,10.0,5.0,50,17,22,Unclassified,0,1.0,0,0,
0xDF7DF7DF7D,5,40,8.0,5.0,40,7,24,Unclassified,0,1.0,0,0,
0xF7DF7DF7,4,71,14.2,5.0,71,12,44,Unclassified,0,1.0,0,0,
0x75D741,3,33,6.6,5.0,33,13,26,Transcription,3.57,0.00012645933494055377,9,1,Transcription(3.57x)
0xE62E62E62E,5,23,4.6,5.0,23,10,14,Transcription,3.61,0.0007015922547711666,7,1,Transcription(3.61x)
0x62E62E62E6,5,24,4.8,5.0,24,12,18,Transcription,3.44,0.0004589146125969972,8,1,Transcription(3.44x)
0xE62E62E6,4,41,8.2,5.0,41,17,27,Transcription,3.03,0.000371008269783257,10,1,Transcription(3.03x)
0x2E62E62E,4,33,6.6,5.0,33,15,22,Transcription,3.09,0.0006073146507470716,9,1,Transcription(3.09x)
0x62E62E62,4,29,5.8,5.0,29,16,23,Transcription,2.9,0.0011506102062727264,9,1,Transcription(2.9x)
0xE62E62,3,53,10.6,5.0,53,22,35,Transcription,2.34,0.004799388981351441,10,1,Transcription(2.34x)
0x2E62E6,3,68,13.6,5.0,68,26,42,RNA processing,4.45,0.004483239833390442,5,2,RNA processing(4.45x); Transcription(2.97x)
0xA69A5D,3,43,8.6,5.0,43,15,31,Chromatin,4.59,0.009169359694992354,4,1,Chromatin(4.59x)
0xD96DB6,3,20,4.0,5.0,20,11,14,Transcription,3.75,0.00018431093634991506,8,1,Transcription(3.75x)
0xD35D75,3,41,8.2,5.0,41,11,24,Unclassified,0,1.0,0,0,
0xB2CB2C96,4,27,5.4,5.0,27,14,21,Transcription,4.05,2.850720844320718e-06,11,1,Transcription(4.05x)
0xDA6DA6,3,46,9.2,5.0,46,15,18,Unclassified,0,1.0,0,0,
0x5B2CB2CB,4,29,5.8,5.0,29,13,19,Transcription,3.17,0.0009908430568473074,8,1,Transcription(3.17x)
0x69A69B,3,52,10.4,5.0,52,17,24,Unclassified,0,1.0,0,0,
0xA65A69,3,20,4.0,5.0,20,8,13,Transcription,3.22,0.00903824723747136,5,1,Transcription(3.22x)
0x36D5,2,87,17.3,5.0,87,28,57,Unclassified,0,1.0,0,0,
0x6DB65B,3,21,4.2,5.0,21,8,15,Transcription,3.22,0.00903824723747136,5,1,Transcription(3.22x)
0xB65B6D,3,35,7.0,5.0,35,14,20,Transcription,3.68,3.381578457056018e-05,10,1,Transcription(3.68x)
0xA6975D,3,39,7.8,5.0,39,15,23,Transcription,2.75,0.0034223764673640493,8,1,Transcription(2.75x)
0xCB1CB2CB,4,27,5.4,5.0,27,13,20,Transcription,3.17,0.0009908430568473074,8,1,Transcription(3.17x)
0x6D36DB,3,37,7.4,5.0,37,10,16,Transcription,3.61,0.0007015922547711666,7,2,Transcription(3.61x); Nuc acid bind(3.61x)
0x96DB6D,3,42,8.4,5.0,42,15,21,Transcription,3.44,8.381977551285606e-05,10,1,Transcription(3.44x)
0x6D96DB,3,26,5.2,5.0,26,12,15,Unclassified,0,1.0,0,0,
0x5D76D7,3,39,7.8,5.0,39,14,19,Chromatin,4.91,0.007041298926813809,4,2,Chromatin(4.91x); Transcription(2.58x)
0x2CB1CB,3,59,11.8,5.0,59,25,40,Transcription,3.3,1.2525321746973249e-06,16,1,Transcription(3.3x)
0xCADB6D,3,21,4.2,5.0,21,7,10,Transcription,5.16,1.0161023664186548e-05,7,1,Transcription(5.16x)
0xF7DF4D,3,27,5.4,5.0,27,6,9,Unclassified,0,1.0,0,0,
0x879879,3,39,7.8,5.0,39,12,18,Unclassified,0,1.0,0,0,
0x987987,3,34,6.8,5.0,34,9,17,Unclassified,0,1.0,0,0,
0x98B987,3,22,4.4,5.0,22,7,9,Transport,4.79,0.00522564903786406,4,1,Transport(4.79x)
0xB98798,3,25,5.0,5.0,25,9,11,Unclassified,0,1.0,0,0,
0xE62E61,3,27,5.4,5.0,27,9,16,RNA processing,7.72,0.0054959980458723365,3,1,RNA processing(7.72x)
0x6DB6D3,3,41,8.2,5.0,41,17,26,Transcription,2.43,0.008953236367239362,8,1,Transcription(2.43x)
0xB6D36D,3,45,9.0,5.0,45,16,24,Transcription,3.22,0.00018475144089378422,10,2,Transcription(3.22x); Nuc acid bind(3.16x)
0x861861,3,51,10.2,5.0,51,14,35,Transcription,2.95,0.0019210101651683275,8,1,Transcription(2.95x)
0x741041,3,21,4.2,5.0,21,9,15,Unclassified,0,1.0,0,0,
0x186186,3,54,10.8,5.0,54,16,37,Chromatin,5.38,0.0016482597989909225,5,2,Chromatin(5.38x); Transcription(2.9x)
0xA41A41,3,29,5.8,5.0,29,6,18,Cell adhesion,16.55,0.005719970928667674,2,1,Cell adhesion(16.55x)
0x96CB2CB2,4,23,4.6,5.0,23,7,16,Unclassified,0,1.0,0,0,
0xDB6DB4,3,38,7.6,5.0,38,14,23,Unclassified,0,1.0,0,0,
0xB72B72,3,36,7.2,5.0,36,8,11,Unclassified,0,1.0,0,0,
0x9A5DA6,3,31,6.2,5.0,31,5,11,Unclassified,0,1.0,0,0,
0xCB2CAD,3,59,11.8,5.0,59,16,26,Chromatin,6.45,0.00017905024805295357,6,2,Chromatin(6.45x); Transcription(3.87x)
0x4D75D7,3,22,4.4,5.0,22,13,21,Chromatin,5.29,0.005267201317929883,4,1,Chromatin(5.29x)
0x71C71C71,4,40,8.0,5.0,40,14,23,Transcription,3.31,0.00029321772560654216,9,1,Transcription(3.31x)
0x5DA69A,3,52,10.4,5.0,52,15,25,Transcription,2.75,0.0034223764673640493,8,1,Transcription(2.75x)
0x2CB2C96C,4,21,4.2,5.0,21,5,14,Transcription,4.12,0.0059551841472890105,4,1,Transcription(4.12x)
0x98798798,4,25,5.0,5.0,25,7,14,Unclassified,0,1.0,0,0,
0x798B98,3,21,4.2,5.0,21,10,15,RNA processing,9.27,0.0005782242244261365,4,1,RNA processing(9.27x)
0x798798,3,42,8.4,5.0,42,13,24,RNA processing,8.91,0.00013891022830812044,5,2,RNA processing(8.91x); Nuc acid bind(3.89x)
0x2B72B7,3,26,5.2,5.0,26,5,7,Unclassified,0,1.0,0,0,
0x72B72B,3,29,5.8,5.0,29,5,11,Unclassified,0,1.0,0,0,
0x628A28,3,26,5.2,5.0,26,8,14,Unclassified,0,1.0,0,0,
0x75D74D,3,33,6.6,5.0,33,15,23,Unclassified,0,1.0,0,0,
0xB6DB65,3,24,4.8,5.0,24,14,14,Transcription,2.95,0.0019210101651683275,8,1,Transcription(2.95x)
0x2CB1CB2C,4,31,6.2,5.0,31,15,22,Transcription,3.44,8.381977551285606e-05,10,1,Transcription(3.44x)
0xCB2CB1CB,4,32,6.4,5.0,32,13,20,Transcription,3.17,0.0009908430568473074,8,1,Transcription(3.17x)
0x71CB2C,3,34,6.8,5.0,34,16,25,Transcription,4.19,1.6078426968325284e-07,13,1,Transcription(4.19x)
0xA69769,3,41,8.2,5.0,41,11,28,Unclassified,0,1.0,0,0,
0x8798B9,3,27,5.4,5.0,27,10,13,RNA processing,11.58,3.026910077573699e-05,5,1,RNA processing(11.58x)
0x5D7697,3,43,8.6,5.0,43,15,26,Transcription,3.44,8.381977551285606e-05,10,1,Transcription(3.44x)
0xDB6D96,3,21,4.2,5.0,21,11,12,Transcription,3.75,0.00018431093634991506,8,1,Transcription(3.75x)
0x1C71C71C,4,28,5.6,5.0,28,7,16,Transcription,3.68,0.004031351159148333,5,1,Transcription(3.68x)
0xDE5DE5,3,24,4.8,5.0,24,13,21,RNA processing,14.26,1.1395080825811317e-08,8,2,RNA processing(14.26x); Nuc acid bind(3.89x)
0x977977,3,28,5.6,5.0,28,14,24,RNA processing,9.93,1.3594908702464292e-05,6,2,RNA processing(9.93x); Nuc acid bind(3.61x)
0xE5DE5D,3,31,6.2,5.0,31,17,28,RNA processing,12.26,7.994952253908497e-09,9,2,RNA processing(12.26x); Nuc acid bind(3.82x)
0x9D75D7,3,22,4.4,5.0,22,5,12,Unclassified,0,1.0,0,0,
0x97697697,4,20,4.0,5.0,20,8,14,Transcription,3.22,0.00903824723747136,5,1,Transcription(3.22x)
0x72CB1C,3,21,4.2,5.0,21,6,11,Unclassified,0,1.0,0,0,
0xDB69A6,3,24,4.8,5.0,24,5,8,Unclassified,0,1.0,0,0,
0x6DB6D9,3,20,4.0,5.0,20,8,14,Transcription,3.87,0.001027213512154516,6,1,Transcription(3.87x)
0xD35D74,3,23,4.6,5.0,23,8,19,Transcription,3.22,0.00903824723747136,5,1,Transcription(3.22x)
0x769A5D,3,31,6.2,5.0,31,12,20,Unclassified,0,1.0,0,0,
0xBDCB2C,3,25,5.0,5.0,25,8,18,Chromatin,6.45,0.008752372242548058,3,2,Chromatin(6.45x); Transcription(3.22x)
0x35D34D,3,33,6.6,5.0,33,6,23,Unclassified,0,1.0,0,0,
0x18618618,4,21,4.2,5.0,21,5,11,Unclassified,0,1.0,0,0,
0xB7DB7D,3,24,4.8,5.0,24,8,21,Transcription,3.87,0.001027213512154516,6,1,Transcription(3.87x)
0x7DB7DB,3,20,4.0,5.0,20,7,16,Transcription,3.68,0.004031351159148333,5,1,Transcription(3.68x)
0x4D35D3,3,36,7.2,5.0,36,5,20,Structural,19.86,0.003864006667968614,2,1,Structural(19.86x)
