word_hex,word_bytes,word_ascii,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_with_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,primary_func_carrier_rate_pct,primary_func_background_rate_pct,all_significant_functions,n_significant_functions,top_families,family_concentration,top_family,all_carrier_genes
0xE56A,E5 6A,.j,2,66,9.5,6.9,66,27,60,Unclassified,0.0,N/A,0,0.0,0.0,,0,TSEN(4); NUP(2); ROR(2); NLRP(2); DNAH(1); paaK(1); C1orf(1); Myef(1); Duoxa(1); WDR(1),6.1,TSEN,ACACA; APL3; ATP10A; C17orf113; C1orf167; CES5A; Ctps2; DNAH17; Duoxa1; Dys; ESPNL; FARP1; Fam187a; Farp1; GNL3L; GRK6; Grin2d; IDUA; IFT122; Itih4; KCTD11; KRBA1; Kctd11; LRP3; Lmod2; MAST3; Myef2; ND-75; NLRP2; NRIP2; NUP160; Nmdar1; Nup160; P2rx2; PDCD2; PRRT4; Pkn1; Pla2g4b; Ppp1r3f; RFX6; ROR2; Ror2; Rx; SIPA1; SNTB1; Sirt1; Slc16a2; THBS2; TINAGL1; TSEN34
0xA42F,A4 2F,./,2,50,6.48,7.7,50,17,37,Unclassified,0.0,N/A,0,0.0,0.0,,0,CAST(8); ATXN7L(3); PRB(3); SP140L(2); PRH(2); ALG(2); rad(1); AP5M(1); Wipf(1); SP(1),16.0,CAST,ALG13; AP5M1; ARO1; ATXN7L2; Acp36DE; CAST; Cast; ERCC4; Fam135b; GON4L; Gad2; IQANK1; LARS1; Lars1; MLXIPL; NCKAP5L; NUP98; Os9; PKH2; PRB1; PRB4; PRH1; Ppp1r13b; RLP7; SP140; SP140L; Tgoln2; WDR82; WIPF2; Wdr82; Wipf2; ZNF440; Zc3h3; btd; fruA; ihog; rad50
0x8B2C,8B 2C,".,",2,98,12.8,7.7,98,35,87,Unclassified,0.0,N/A,0,0.0,0.0,,0,insH(12); CCDC(4); CSPP(4); LOC(3); CEP(2); RFX(2); NBPF(2); CG(2); GOLGA8F(2); GOLGA8G(2),12.2,insH,AKL1; ARAP3; ATAD2; Acbd3; BCY1; BIVM-ERCC5; BRCA1; CCDC148; CCDC78; CCP110; CEP152; CEP250; CFAP58; CG12084; CG7886; CLF1; COG4; CROCC; CSPP1; Cdr2; Cog4; DDX54; Dtx2; Eip63F-1; GAK; GOLGA8F; GOLGA8G; GRIN2D; Greb1; HDAC5; Hdac5; IQCH; ITSN1; KIF1C; Kif1c; Kif4; LOC102724250; LOC124905558; LOC124905564; MCM6; MYPN; NBPF1; NFAT5; Nfat5; Otud5; PIP82; PLCG2; Per3; Ptp99A; RFX7
0x06D1,06 D1,..,2,62,7.33,8.5,62,21,39,Unclassified,0.0,N/A,0,0.0,0.0,,0,KIF1A(8); ALDH7A(6); CERT(5); CHD(3); NNT(2); FGD(2); SP140L(2); TMEM(2); ACOXL(2); Sur(1),12.9,KIF1A,ACOXL; ALDH7A1; ALG13; Agpat4; Aldh7a1; Arp5; BRCA1; CERT1; CHD4; CLSPN; DCAF5; DENND5B; DNAH14; Dcaf5; Dd; FGD4; FHOD1; Fhod1; KIF1A; Kif1a; Kif21b; Med13l; NNT; PDR18; Panx; RGSL1; Rint1; SLC38A7; SLITRK6; SNF5; SP140L; Sur; TECPR2; TMEM65; Tollo; UBR1; beta-Spec; eutE; fliD
0x34D1,34 D1,4.,2,62,8.96,6.9,62,26,54,Unclassified,0.0,N/A,0,0.0,0.0,,0,CAMK2B(3); PCDH(2); NIPBL(2); EMSY(2); KCNK(2); DSCAML(2); TMEM63B(2); UNKNOWN_GENE(1); Smarcb(1); ypjA(1),4.8,CAMK2B,ADGRG4; ATF7IP; BOI2; BRMS1L; Brms1l; C2orf42; CAMK2A; CAMK2B; CAMK2D; CFT1; CG43867; Cabs1; DSCAML1; Dscaml1; EMSY; Emsy; FN1; FRYL; Gr39a; Hcfc1; IZH4; KCNK2; Kcnk2; LTN1; Lar; Lrig1; MARCHF6; MIS1; MTAP; MYL12A; Mettl21e; NIPBL; OR1A2; PCDH15; PTPRC; PTPRD; Pde9; Rrp12; SLC46A2; SMARCB1; Smarcb1; TMEM132B; TMEM63B; Taf4b; Tmem63b; UNKNOWN_GENE; WDFY3; WDR97; Wdfy3; Xirp1
0x881A,88 1A,..,2,80,15.68,5.1,80,28,54,Unclassified,0.0,N/A,0,0.0,0.0,,0,CFH(17); IARS(8); STAG(2); ZNF(2); CRTAC(2); CLUH(2); ANKRD(2); Cdhr(1); Iml(1); Tarbp(1),21.2,CFH,ANKRD28; ANKRD44; ARHGAP12; Ankrd28; Arhgap12; BCL11A; BMPR1A; Bcl11a; Bmpr1a; CBFA2T3; CFH; CHO2; CLUH; CRTAC1; Carmil3; Cdhr2; Cfh; DppIII; F13b; FBXO10; Fbxo10; Hnrnpu; IARS1; IBSP; Ibsp; Iml1; MAGI2; Megf11; NFKB1; OSBP; Ovch2; PAB1; PCDH10; PPM1G; PRPF39; PTPRJ; PUT1; Plekhm1; RAV1; RUNX1T1; SALL2; SLC39A5; STAG2; Snx29; Stag2; Stat92E; TCF21; Tarbp1; Tcf21; USP42
0xA45F,A4 5F,._,2,53,4.21,12.6,53,29,48,Unclassified,0.0,N/A,0,0.0,0.0,,0,COL4A(3); GTF2I(2); ZNF(2); LIG(2); ATP7B(1); ABCA(1); ANKAR(1); HERC(1); SCAF(1); Usp(1),5.7,COL4A,ABCA13; ANKAR; ARHGEF10; ATP7B; Amus; Ankar; C10orf90; C1QB; CDON; CLCN1; COL24A1; COL4A1; DUX4L4; FLRT1; Fam193b; Flrt1; GANAB; GDB1; GEN1; GLB1; GTF2I; Gart; Gtf2i; HERC4; Herc4; LIG1; NUG1; PCDHAC2; PTPRE; SCAF8; SCARB1; SHANK3; SLC6A9; SLCO1C1; Scaf8; TCF7L2; TLE4; TOP2B; TRE2; Tle4; Top2; Usp29; ZNF207; Znf207; cydA; cysG; fucK; ligB
0x8B9B,8B 9B,..,2,94,6.76,13.9,94,35,73,Unclassified,0.0,N/A,0,0.0,0.0,,0,TPM(17); WFS(3); GOLGA8F(2); BAG(2); GOLGA8Q(2); GOLGA8G(2); Tpm(1); yccS(1); DLG(1); Mapk(1),18.1,TPM,Ablim1; Ankib1; BAG6; BICC1; BRD1; BSPRY; Bicc1; Bspry; Bud23; CCDC177; CDHR2; CIT; CLIP1; Cc2d2a; Ccdc177; Cep131; Col6a2; DLG1; FBF1; GIMAP4; GOLGA8F; GOLGA8G; GOLGA8Q; GOLGA8R; GOLGA8S; Gabpb2; Gfm1; Grin3b; HEG1; HERC2P3; HOOK2; INO80D; Itsn1; Kif18b; Kif28; LRP6; Mad1l1; Mapk4; Msl3b; NLRP6; NUMA1; Nlrp4e; PHLDB1; PPL; PUM2; Padi3; Prp39; Pum2; RANBP2; RAT1
0xE627,E6 27,.',2,75,13.04,5.8,75,30,54,Unclassified,0.0,N/A,0,0.0,0.0,,0,CLTC(9); SLF(3); PPT(3); IQSEC(3); MIDEAS(2); CLTCL(2); ASTN(2); PRUNE(2); ARHGEF(2); BPTF(2),12.0,CLTC,APC; ARHGEF33; ASTN2; ATP8B3; BPTF; Brca2; CEP85; CLTC; CLTCL1; Cltc; Cpap; DACT2; EFCAB5; FMN1; GABRA3; GDS1; Gabra3; HIP1R; IQG1; IQSEC2; Iqsec2; KCNMA1; KHNYN; KLC1; Kctd3; Kif14; MAPK8IP3; MARCHF10; MIDEAS; MJ1156; Mical2; Mylk; PCARE; PEG3; PPT2; PRUNE2; Pitslre; Plekhh1; Q8C0X8; RIMS1; RanBPM; Rfx7; Rimbp3; SFI1; SLF2; SNQ2; STAU1; Tcp11; UNKNOWN_GENE; UQCRFS1P1
0x0B9C,0B 9C,..,2,53,5.34,9.9,53,27,41,Unclassified,0.0,N/A,0,0.0,0.0,,0,JAKMIP(5); PLEKHA(3); GRIPAP(3); CHD1L(2); TRH(2); CRACD(2); Znf(2); LARP1B(2); ZNF(2); mAChR-A(1),9.4,JAKMIP,Arl13a; BMP2; CFAP184; CHD1L; CRACD; Dus3l; ESYT2; GABBR1; GRIPAP1; Hip1; Ifi214; JAKMIP3; KIF4A; KIF4B; Kdm2; LARP1B; MBD1; NEK4; NSUN2; PALM2AKAP2; PINX1; PLCB3; PLEKHA7; Pyhin1; RAPH1; RHBDF1; TNNT3; TRH; Usp8; ZC3H3; ZFX; ZFY; ZNF366; ZNF541; Zbtb17; Zfat; Znf541; Znf710; kipf; mAChR-A; tinc
0x1410,14 10,..,2,99,11.74,8.4,99,25,73,Unclassified,0.0,N/A,0,0.0,0.0,,0,AHI(13); CAMK2D(5); MJ(4); ANO(3); PCDH(3); RNF(3); ZCCHC(2); PLS(2); ADGRL(2); LMO(2),13.1,AHI,ADGRL2; AHI1; AI5_BETA; AKR2; ALDH1A2; ALDH9A1; ANO6; AP2A1; ARMC2; ARO80; ARPP21; Adam32; Adgrl2; Aldh9a1; Ap2a1; BTN2A1; CAMK2D; CEP126; Camk2d; Cfap100; Cont; Cyfip; GAA1; HOXD13; Hoxd13; ILV2; INO80; KNL1; Kcnk10; Kif11; Ksr1; LMO7; LOS1; MJ0086; MJ0703; MJ1051; MJ1414; Mal-A1; NUP133; PCDH15; PET123; PEX9; PLS1; PLS3; POP4; Pde11; Pls3; Pol; RAD28; RNF141
0x842B,84 2B,.+,2,50,6.58,7.6,50,14,26,Unclassified,0.0,N/A,0,0.0,0.0,,0,TBCD(13); IFT(13); ZNF(2); AKAP(1); MSS(1); Prpf40b(1); Hsp(1); USP(1); Aldh4a(1); Polr1a(1),26.0,TBCD,AFDN; AKAP1; AUS1; Aldh4a1; CDK13; GARS1; GCV2; Hsp83; IFT122; IFT140; MSS51; PAMR1; PLK2; Polr1a; Prpf40b; RAD5; Recql5; SSC1; TBCD; TTC21B; USP25; XPNPEP1; ZNF525; ydjA; yeeN; zfh1
0xA410,A4 10,..,2,53,9.57,5.5,53,23,49,Unclassified,0.0,N/A,0,0.0,0.0,,0,ZC3H12B(3); SPINT(2); MJ(2); CDH(2); LRG(1); Slit(1); CSR(1); YJR098C(1); NUP(1); DDX3X(1),5.7,ZC3H12B,Arid5b; CD109; CDC53; CDH19; CLTCL1; CNOT3; CSR2; Clnk; DDX3X; ECM22; EIS1; EZH1; FER1L5; FGD6; GAL2; GCD2; GCR2; Hrb98DE; Ift140; Inpp5k; LDB2; LGI2; LRG1; MJ0007; MJ0954; MTMR4; NLRP8; NUP98; PHLPP2; RCOR1; RNQ1; SKG3; SLIT2; SP2; SPINT1; Slit2; TGL1; TTLL4; VAC7; YJR098C; ZC3H12B; ZFAND4; ZNF804A; chp; fepA; ftz-f1; maa; mle; nonA
0x87DC,87 DC,..,2,57,7.79,7.3,57,28,43,Unclassified,0.0,N/A,0,0.0,0.0,,0,QRICH(6); ERCC(3); KLHL(3); BRD(2); PPL(2); TNS(2); FRMPD(2); CLASP(2); SNCAIP(2); nikA(1),10.5,QRICH,ASPSCR1; Ankrd31; B4GALNT3; BRD8; Bicc1; CDH17; CEP170B; CLASP2; CTU2; CalpB; Cbarp; EGFR; ERCC3; FRMPD2; Foxred2; GPS1; Gcm2; IFT88; IL16; IMPDH; INTS4; IRF7; Ints4; KLHL1; KLHL5; NLGN4Y; PCDH15; PCDHB6; POL1; PPL; PPM1M; Peg10; Ptch2; QRICH1; RAB44; SEC23; SNCAIP; TBCD; TNS3; Tango1; WWC3; nikA; ydhV
0x0B9E,0B 9E,..,2,76,4.93,15.4,76,36,64,Unclassified,0.0,N/A,0,0.0,0.0,,0,DLG(8); SP(4); HEY(3); NPIPB(2); GPATCH(2); RAPGEF(2); Luc7l(1); OTUD6B(1); ARHGAP(1); CG(1),10.5,DLG,AKAP8; ARHGAP5; Arhgap5; BAZ2A; CCDC8; CDCA2; CDK12; CFAP45; CG5098; CHST9; Cdca2; Cfap45; Cyp4d14; DLG1; DOCK11; DPF2; Dapk3; Dedd; FAM133A; GPATCH2; GPATCH4; HEY1; IES1; INO80; Iml1; Jph2; LUC7L2; Luc7l2; MAF1; MAP3K21; MYO6; Mtbp; NOS2; NPIPB15; NPIPB6; Noc1; OTUD6B; PHF23; PRPF40B; RAPGEF2; RNPS1; RRP8; Rnf103; SAC7; SCN3A; SCUBE1; SET3; SFI1; SLD2; SP100
0xCB9C,CB 9C,..,2,74,8.22,9.0,74,28,63,Unclassified,0.0,N/A,0,0.0,0.0,,0,MED(3); ATXN(2); CACNA1A(2); FGD(2); CROCC(2); Ncoa(2); ZNF(2); OSBPL(2); GIGYF(2); Arhgef(2),4.1,MED,ABCC8; AFF4; APC; ATXN2; Arhgef12; Arhgef18; Aspm; CACNA1A; CACNA1F; CCDC201; CROCC; DMXL2; DNAJC22; Eip75B; Epg5; Evc; FGD4; FRMD4A; Farp2; GIGYF2; Gzf1; HDAC4; HIVEP1; Kcna6; Kcng4; MAP7; MCM9; MED6; MTX1; MYB; Mcm9; Med6; NBEA; NCOA2; NUP205; Nalf1; Ncoa1; Ncoa2; OSBPL8; Osbpl8; PRPF8; Pkn2; Polr3e; Prickle3; Rgs22; SNF2; SNRNP200; Snrnp200; TRIML2; Tgm5
0xF56B,F5 6B,.k,2,116,13.25,8.8,116,55,94,Unclassified,0.0,N/A,0,0.0,0.0,,0,TUBGCP(8); ZNF(6); ZSCAN(4); CBLB(3); NUTM(3); DCTN(3); IPO(2); SEC24C(2); VPS(1); ATXN2L(1),6.9,TUBGCP,ACOX3; ANO4; ATXN2L; Abcc10; Acox3; Adamts7; Axl; BICC1; CBLB; CIROZ; CYP21A2; Chka; DCAF15; DCTN1; DQX1; DZIP1; ELMO3; EVC; Ebf4; FOSB; Fkrp; Ggn; HAS1; INTU; IPO4; Igsf9; KIF18B; KIFC2; Kif18b; Kmt5a; Kti12; LARP6; LFNG; Larp6; Lars2; MAP1S; MAST2; Mnt; NHERF4; NKX6-1; NUTM1; Nhsl2; PEX3; PLEKHG4B; POLA1; POMT2; PRRC1; PTPRK; Pgap1; RIOX1
0xCB29,CB 29,.),2,53,6.66,8.0,53,23,41,Unclassified,0.0,N/A,0,0.0,0.0,,0,EPG(6); FBXW10B(3); IFNGR(2); PUM(2); MYH(2); KIAA(2); SREBF(2); ABCA(1); Rfx(1); SATL(1),11.3,EPG,ABCA13; ABCF2; ANKFN1; DIPK1B; Dipk1b; EMSY; EP400; EPG5; Emsy; FBXW10; FBXW10B; GABPB1; IFNGR2; IPO7; ITPRID1; Ifna5; Ipo7; KCTD3; KIAA1210; Lasp; MID2; MON2; MYH1; MYH4; Mid2; Myh4; NFYA; Nfat5; Numa1; Nwd1; PUM1; Prdm10; RSN1; Rfx1; SATL1; SREBF2; TPS2; Xbp1; dom; purL; scra
0x8BDF,8B DF,..,2,144,23.42,6.1,144,71,104,Unclassified,0.0,N/A,0,0.0,0.0,,0,LRRC37A(14); EFHC(10); LILRB(8); PHRF(3); TEP(3); ACIN(2); ZSWIM(2); EFHB(2); Ccdc(2); CHD(2),9.7,LRRC37A,ACD; ACIN1; AIPL1; ANKS1A; ANO1; APC2; ARHGEF17; ATG2A; ATXN7L1; Aff1; Agap2; BRD4; Brca2; C6orf132; CASKIN2; CCNA1; CHD4; CREB3L2; Ccdc40; Ccdc87; Chd4; DCC; DIDO1; DNAH9; DSCAML1; Dcc; Dll1; Dscaml1; EFHB; EFHC1; ERVK-9; Efhc1; FBXO46; FMNL1; FSCB; Fam217a; Fbxo46; Fhip1b; Gbx1; HDAC4; HIC1; HIF3A; KCNC2; Kdm1a; LILRB2; LILRB3; LILRB5; LRRC37A; LRRC37A2; LRRC37A3
0x8B2B,8B 2B,.+,2,61,9.65,6.3,61,31,49,Unclassified,0.0,N/A,0,0.0,0.0,,0,MAP4K(4); TSGA(3); GRM(2); TNK(2); PLCB(2); OTUD7B(2); IKBKB(2); KDM5C(2); Nup(2); EVC(2),6.6,MAP4K,ACTR5; ANKRD20A1; Actr5; Amer2; CCT8L1P; CCT8L2; CFAP184; CROCC; CYFIP2; DLG1; EVC2; GRM7; GUCY1A1; Grm7; H1-7; IKBKB; Ikbkb; KCNA1; KDM5B; KDM5C; Khc; MAP4K4; Mindy3; Nup107; Nup54; OTUD7A; OTUD7B; Otud7b; PLCB4; PLEKHH3; POGZ; PTCD3; Plekhh3; RAPH1; RUP1; Rsph6a; SSD1; TAF2; THADA; TNK2; TPRN; TRIM41; TSGA10; TTC21B; Tns4; Tsga10; Vcpip1; swm; yqiK
0x8A26,8A 26,.&,2,55,8.58,6.4,55,31,38,Unclassified,0.0,N/A,0,0.0,0.0,,0,NBPF(21); LOC(4); NBN(2); SULF(2); ZNF(2); ELP(2); ZKSCAN(1); RANBP(1); CAMTA(1); Adam(1),38.2,NBPF,ADAM12; AOPEP; Adam19; CAMTA1; Ccdc171; ELP1; HYAL3; IGSF3; IL10RA; IZUMO1R; Igsf3; LOC102724250; LOC124905558; LOC124905564; NBN; NBPF1; NBPF10; NBPF11; NBPF12; NBPF14; NBPF15; NBPF19; NBPF26; NBPF7P; NBPF8; Nop56; PCSK6; PPARGC1B; RANBP2; SULF1; Slc5a1; USP25; ZKSCAN3; ZNF138; ZNF486; ZNF726P1; Zrsr2-ps1; dia
0x05D1,05 D1,..,2,85,9.21,9.2,85,35,70,Unclassified,0.0,N/A,0,0.0,0.0,,0,SETD(6); LRBA(3); SPG(3); MJ(2); DENND4A(2); TBC1D2B(2); NLRC(2); FBXO(2); CACNA1D(2); LRRK(2),7.1,SETD,AGC1; ARID1A; CACNA1D; CDC42BPA; CFTR; CLIP-190; DENND4A; FBXO11; GDB1; GIMAP1-GIMAP5; Itga11; KIAA1217; KNTC1; Kiaa0319l; LRBA; LRIG1; LRRC37B; LRRK2; Lrba; Lrrk2; MDS3; MED26; MJ0047; MJ1396; MNL2; NAV1; NF1; NLRC3; NLRC5; NNT; Nnt; PEAK1; PEX6; PIN4; PIP2; POL1; PTPRM; PUT3; Prdm15; Ptp99A; Ptprm; RGT1; ROBO2; RP1; Ralgapb; Rif1; Rx; SAMD9L; SET6; SETD2
0x0417,04 17,..,2,61,9.1,6.7,61,16,58,Unclassified,0.0,N/A,0,0.0,0.0,,0,MYO(2); BCHE(2); DPP(2); hisH(1); Prss(1); fru(1); Atf(1); SERINC(1); YBL029W(1); MOT(1),3.3,MYO,AFF4; AZF1; Atf3; BCHE; CARF; CG42342; Crb1; DPB11; DPP9; FAM117B; FBXO10; Fam135b; GLN3; Gpr158; JSN1; KCNJ8; Kcnj8; Kdm2; Lrtm2; MJ1393; MOT3; MSN4; MYO6; Map3k19; Myo6; NCOA1; NET1; NSD; PRPH2; Prph2; Prss12; RBMS3; RIM4; SERINC1; SGV1; SVL3; Serinc1; Shisa6; TEKT1; TRPM1; TY1A-H; Tekt1; UGO1; URE2; VAC7; VID22; YBL029W; YBL086C; YLR177W; ZBBX
0x9427,94 27,.',2,60,11.51,5.2,60,22,44,Unclassified,0.0,N/A,0,0.0,0.0,,0,AP3B(12); PPP2R1A(3); ZBTB(2); PHF(2); UTP(2); FRMD(1); Tarbp(1); Strip(1); TAF(1); Ppp2r1a(1),20.0,AP3B,ACLY; ACSM1; AP3B1; ARHGAP24; ARID4A; Bbx; C9orf43; Cage1; FHIP1B; FRMD3; GPA1; INPP5D; NAIP; NEK1; NR3C2; Nek1; Nr3c2; Nrk; PHF3; POLA1; PPP2R1A; PPP2R1B; Ppp2r1a; Prp39; Pwwp3a; RAB39B; RANBP2; Rag1; Rnf17; SLP1; SNF2; Strip2; TAF2; Tarbp1; UACA; UTP4; Utp4; VAS1; ZBTB11; bab2; scra; treA; yacH; yjiN
0xB5D1,B5 D1,..,2,101,19.64,5.1,101,35,85,Unclassified,0.0,N/A,0,0.0,0.0,,0,insH(12); PIGN(6); PLCE(5); CFAP(3); PRRT(2); ATP1A(2); PCDHGA(2); INF(2); NFATC(2); ADAMTS(2),11.9,insH,ABAT; ABCC12; ACAT1; ADAMTS5; AGFG1; ARID1B; ATP1A2; ATP7A; Agap3; Agfg1; Anks3; Arid4a; Atp1a2; BUD7; CDY2A; CFAP92; Clca1; DSCAM; ESBP6; Eif4g1; Eo; FAM171A1; GARIN4; HDAC8; HOP1; Hunk; INF2; Irs1; Jcad; KLHL36; KRT37; LHS1; LYS14; MATCAP2; MCTP2; MJ1631; MPT5; Mamdc2; Matcap2; Mctp2; NFATC3; NUP210; Nfatc3; Nrg3; ORC1; Or5b21; Oscp1; PCDHGA1; PCDHGA6; PCDHGB7
0xE791,E7 91,..,2,60,11.92,5.0,60,33,50,Unclassified,0.0,N/A,0,0.0,0.0,,0,ZNF(5); LMO(4); ATP11C(3); FUT(2); PIWIL(2); LRP(2); CPEB(2); ZSCAN(2); TMEM(2); SLC39A(2),8.3,ZNF,AARS1; ABCC5; ATP11C; Ac78C; Atp11c; BRWD3; CCNP; CDC42BPB; CPEB1; Cyp11a1; EXOC3L1; FAM83H; FUT8; Fut8; JMY; LMO7; LRP4; LRP6; LRRC49; Lrit1; Lrp4; MJ0121; Membrin; NKPD1; NKTR; PIWIL3; Paxbp1; Pole; Rpt2; SFI1; SLC39A11; SMOX; TJP1; TMEM201; TMEM67; TTLL5; UBE3A; Upf2; VARS1; ZNF317; ZNF34; ZNF512; ZNF574; ZSCAN29; ZSCAN30; Znf574; crn; cup; sad; setA
0x365E,36 5E,6^,2,60,4.9,12.2,60,20,40,Unclassified,0.0,N/A,0,0.0,0.0,,0,ROBO(10); ATP7B(4); MYO9B(3); MYO1B(3); CTDNEP(2); OBSL(2); RPS(2); PALD(2); Cdh(1); Myo1b(1),16.7,ROBO,ATP7B; ATRIP; Acbd3; CDH6; CFAP92; CRYBG2; CTDNEP1; Cdh6; FHOD1; Fhod1; GPR45; GRAMD1B; Gpr45; Grid1; HSL7; IL6ST; MYO1B; MYO9B; Myo1b; Myo9a; NMA111; NPHP3; OBSL1; OTOF; PALD1; POLE; Ptprq; ROBO2; RPS5; Robo2; Rps5; SF3B3; SUPT5H; Sf3b3; Shank3; Umodl1; Usp9y; dpp; rho-5; rpo1N
0x05DC,05 DC,..,2,87,13.97,6.2,87,34,60,Unclassified,0.0,N/A,0,0.0,0.0,,0,SLMAP(21); PPIP5K(3); ETS(2); PIK3CA(2); OCRL(2); PMS(2); RGPD(2); GPSM(2); ZFC3H(1); CTL(1),24.1,SLMAP,ADAMTS3; ALMS1; Abca1; BRIP1; Brwd3; CG3251; CHERP; CHO2; CTF4; CTL1; Cals; Cdyl; Ces4a; DMXL2; EGF; ETS2; Exph5; GABBR1; GPSM2; Glut1; HMI1; KIDINS220; MALRD1; MEIOC; NAN1; NNK1; Ncoa2; Npc1b; OCRL; PDS5A; PHF3; PIK3CA; PIN4; PKP4; PMS1; POM121; PPIP5K1; Pik3ca; RAI2; REL; RGPD3; RGPD4; Radx; SEC14L3; SIN3; SLMAP; STB4; Slmap; TET2; TIF4632
0xCA21,CA 21,.!,2,117,10.68,11.0,117,50,83,Unclassified,0.0,N/A,0,0.0,0.0,,0,JAKMIP(7); NBN(6); GRIPAP(4); NIN(3); PLCB(3); PTK(3); CLEC4M(3); ROCK(2); KIF1A(2); MYBPC(2),6.0,JAKMIP,AHCTF1; BRAP; CCDC18; CD209; CDC42BPB; CLEC4M; CLUH; CPT1C; Cenpe; Cfap57; Cit; Cyp4p3; DCDC1; DNAH10; DPB2; Dbh; EFCAB14; ELMO1; EML3; ESC2; Elmo1; GCD2; GOLGA3; GRIPAP1; Gigyf2; IGF2BP1; IQGAP3; Igf2bp1; JAKMIP1; Jakmip1; KIF15; KIF1A; KPNA5; Kif21b; Klp61F; Ksr1; MIA3; MYBPC3; MYO10; MYRFL; Mroh2a; Mybpc3; NBN; NGEF; NIN; NLRP4; NUF2; P4htm; PLCB4; PPARA
0xE566,E5 66,.f,2,50,8.43,5.9,50,24,41,Unclassified,0.0,N/A,0,0.0,0.0,,0,GOLGA6L(5); SH3TC(4); SMAD(4); SKOR(3); RUFY(2); Skor(2); CYFIP(2); MAN2B(1); PBRM(1); Cfc(1),10.0,GOLGA6L,ATG4B; Atg4b; BTRC; Btrc; CYFIP1; CYFIP2; Cfc1; Cyfip1; GOLGA6L10; GOLGA6L19; GOLGA6L9; HAUS5; LYST; MAN2B2; MYO7A; NHERF1; NTRK1; OSBPL5; PBRM1; PIKFYVE; PNKP; RUFY4; SH3TC1; SH3TC2; SIF2; SKOR1; SKOR2; SMAD4; SUOX; Sh3tc2; Skil; Skor1; Skor2; Suox; TRANK1; TRMT44; TY3B-I; Taf5; UNKNOWN_GENE; ZC3H3; dl
0x7621,76 21,v!,2,161,25.54,6.3,161,61,114,Unclassified,0.0,N/A,0,0.0,0.0,,0,CEP(17); CDK5RAP(8); RGPD(5); TSBP(4); BCOR(4); ITPR(4); CACNA1A(3); ARHGEF(3); LRRC37A(3); CCDC144A(3),10.6,CEP,ABCA5; APC1; ARHGEF11; ATC1; ATP13A1; ATR; Adamts20; Alpk2; Arap1; Atg6; BAS1; BCOR; BEND7; BLTP1; BRMS1; Bicd2; Brwd3; Btd; CACNA1A; CCDC144A; CCDC172; CCDC73; CD22; CDK5RAP2; CEP120; CEP192; CEP63; CHD6; CLUAP1; CUX2; Ccdc172; Cep63; DDX1; DNAJC13; DNTTIP2; DOCK8; DSE3; DSP; ESF1; Ehbp1l1; FLACC1; Fndc3b; ITPR1; ITPR3; Ino80; IntS2; KIN1; LRIG2; LRRC37A2; Lmod3
0x7429,74 29,t),2,75,9.01,8.3,75,31,62,Unclassified,0.0,N/A,0,0.0,0.0,,0,CLTC(4); OSBP(3); MAPT(3); MYBPC(3); MGA(2); NSD(2); TEX(2); Usp(2); SYNJ(2); ACAP(1),5.3,CLTC,ABCA3; ACAP3; ACC1; ALG5; AMS1; Adad1; Akna; BLTP2; BRCA2; BTAF1; CLTC; CPA2; Cals; Ccdc187; Cep290; DIT1; DOP1A; ECHDC3; EEB1; EXOC7; FLNA; FLNB; HNRNPR; IQGAP2; Inppl1; Iqgap2; MAK5; MAP4; MAPT; MGA; MROH2A; MUC4; MYBPC3; Magi3; Micall2; NSD1; NSMF; Nav1; Nsun7; OSBP2; Oip5; PCSK2; PHKB; Pask; Rtp3; SAM2; SEPTIN8; SP100; SYNJ1; Sipa1l1
